Title,Content,Comment,Date
[問題] S22+ 提醒會卡住,家人自從3月更換S22+後在操作任何APP時只要在螢幕中間出現提醒字樣例如：https://i.imgur.com/G4Vnzn0.jpg那個提醒就會卡在那邊提醒後面的的東西都不能點旁邊的可以必須把APP從背景關掉重開才能恢復想問問其他S22 使用者也會有這個問題嗎？有任何解決方式嗎？還是是機王啊......（  ＿  ；）,"要看是什麼APP造成會跳出 再點一次以離開 移除應該就正常。s22+ 沒遇到這問題欸 跟App應該比較有關係。這APP問題吧。你有裝什麼特別的app嗎。沒遇過 我是預購的S22+。s22連拍照都會卡卡了。這不是系統裡的通知 你裝了一些其他怪app的原因。一樣s22+沒這問題。家人說從一剛開始使用就會，而且是很多APP都會發生，。那我只好請他先恢復原廠設定看看了@@。囧   家人說已經重置過了，沒裝APP時還是會發生。送修三星吧 ==。說不定是12的鍋ㄎㄎ。一樣s22+ 沒遇過。固定的App造成的嗎？。我之前的S10+有遇過，將「數位健康」這功能關閉就好了。22＋沒碰過欸。應該是有app相衝，我沒遇過。更到最新版app也更新試看看。S22U沒問題。s22+沒有。S22+沒遇過。S22＋  line 通話常常斷線,手機收訊差,超耗電每次出門兩三。個小時就剩50-60％。看電池管理也沒什麼app 在耗電",2022/06/09
[購機] 小手機 小米12X S22,──────────────────────────────────────1.預算範圍/考慮機種：例：10K-20K/iPhone12 Pro Max、Note20U、XPERIA 5II小米12X、S222.使用需求(螢幕尺寸/拍照/效能/續航力/防水/記憶卡...等)：目前只有玩時空貓跟守望傳說，不過還是希望效能不要太差怕以後會玩重度遊戲拍照不要比S10差，續航比S10好就可以3.品牌喜好(不要XX品牌，要OO品牌)：不要蘋果4.補充說明(補充上述未提及之其他需求)：原本是拿S10，最近覺得續航不太行加上想換新手機玩玩本身是小手機愛好者，不過小於寬70～72mm左右的旗艦手機似乎越來越少了QQ剛好看到新光三越的專賣店小米12X在特價13490，不知道值不值得衝一波還是只能加價上S22，或是換電池撐著等S23看看…──────────────────────────────────────,12x好啊，至少s870。s22跟12x較差些，畢竟你主要玩遊戲。電池4500還有67w快充。然後還附充電器，s22就沒有= =。別碰小米...。別碰小米是不要碰小米11吧？。小米12X沒有長焦，如果在意的話選S22，續航12X > s。22。有看到12有特價嗎？。等618看有沒有什麼特價活動吧。冷靜 小手機加包莖1 會很燙欸。S22燙，續航又差，要就直上S22U。12x散熱好。(吧)。12x，雖然沒長焦，但主鏡頭感光元件用imx766應該夠用。比較不發熱推小米12x，但拍照s22好不少。要講拍照就直接上頂了..不然也都是矮個子裡面選將。12x表打吧。S22 大概認真用個三個多小時就沒電了 超誇張。3個小時也太早洩了吧。不就用最頂功耗第一的.然後電池又不怎麼大.快充也屌輸的。12x會讓我想收藏買來當備用機XD。12x拍照也算不錯了 外型精緻 soc比s22強不少。就差在曲面螢幕個人不愛。請問小米專賣店的優惠只限定你看到的那家嗎？謝謝。S22認真用三小時就沒電！？也太扯了吧 = =。小米12X處理器870很穩表現均衡還有67w快充，S22續航不。太行。真心不唬 三個多小時指的是螢幕開啟時間 自己看到國外網。友也差不多 不然那個手感是真的棒 好可惜。這樣續航比xz1還慘吧。最後還是選了比較便宜的小米12X，感謝大家的建議。等12x心得。12X。12x爽爽用。我是hTC 10換小米12X，原本也在考慮S22、S21+以及P。ixel 6。不過一想到S820烙賽的續航力和發燙情形，。我就所幸選了S870的小米12X，入手後覺得還不錯，尤。其電力續航非常有感；缺點是曲面Amoled螢幕、螢幕。下指紋辨識不如實體指紋鈕、Ram只有8GB（第12代小。米機，怎不全12GB呢？）以及出廠的安卓版本是11（。現已升上12，但就少了一次系統更新的扣打）、沒防。水防塵、祖傳USB2.0、無法學習錄製其他的紅外線遙。控器。雖然缺點不少，但瑕不掩瑜！。pixel4換s22覺得比較大，熱和胖，但s22在速度和反應上有。比較快。開時空貓順不少。看背景程式多寡，應該是可以連。玩四小時以上,2022/05/30
[討論] 請問s22u搖晃發出聲音是正常的嗎,我的手機是s22u這兩天發現手機搖動時候會發出聲音似乎是裡面的零件能被搖動(鬆動？)上下 前後搖動都會但功能沒任何問題不知是正常的嗎手機之前沒摔過地上只有一次搭捷運時從口袋滑出椅子上外表也沒痕跡請問如果不是正常的會因為這樣就裡面摔壞嗎:(請教版上高手跟s22u同學,鏡頭。……。鏡頭搖都有聲音。有什麼東西搖晃有聲是正常的？ 鈴鐺嗎？。光學防手震模組，我第一次用s20ultra的時候也問了一樣。的問題，鄉民會好心叫你用力搖照三餐搖。。那是裡面小精靈在工作的證明。沒關係 你就繼續晃聽個仔細。s21u也有。剛收到手機本體也有這種狀況。謝謝樓上說明 我太緊張了，跟朋友借了iphone 搖沒聲音.。..。別搖了 小精靈快吐了。是什麼原因會讓你想搖手機...。我iPhone 搖了有聲音欸。我以為有OIS都有聲音。有OIS的都會有聲音。Line購物要領貼圖就會叫你搖手機。積碳啦。應該是防手震的機制。我前幾天也不知道什麼原因搖這隻手機一樣有聲音，後來自。己想想應該是防手震。鏡頭或筆的聲音吧。裡面的小精靈：不要再搖了，我頭很暈。...現在才發現我的也有聲音 s21。是，OIS。再搖相機要壞啦。感光元件的聲音啦。感謝各位解惑啦！就從桌上舉起忽然覺得聲音很大，以前。都沒注意哈。現在才發現我的note20ultra也有欸 看來是我孤陋寡聞。怪獸對打機。有異音先拆座墊啊。是。什麼情況下會想搖手機＝＝。不要再搖了，你的相機要壞了。那是自動盤上鏈ㄉ聲音。壞了，換了也一樣。怪獸對打機搖的時候都會咖啦咖啦的阿，小時候沒玩過？。小時候怪獸對打機 你至少30歲的人了。多搖幾下怪獸蛋才會孵化。年經文，每年新手機都有人搖出聲音。按鍵跟機殼的間隙啦。除了聲音外你再仔細看一下。最上面第一顆鏡頭底下還有一個縫唷XD。未看先猜推文會有幹話。s10 也有 聽說不要亂搖。先拆坐墊。S21U也有，安啦。我的fold 3也有 正常,2022/05/27
[問題] 我是不是發現S22 HDR BUG了？,最近在看YouTube的時候如果搜尋到HDR的影片就會偶發性的螢幕閃爍後來發現好像在看HDR影片的時候只要把光源感應器遮住螢幕就會一直閃爍就像影片這樣https://photos.app.goo.gl/gDwqzWBcFeQoFXpJ6這是我的螢幕設定直https://i.imgur.com/Vita8R9.jpg但是非HDR的影片就不會其他人的S22（或三星系列）也會發生嗎,遮住，變暗，反射，變亮，重複。可能是這樣啦，我的也會不過只在亮度高的時候。不過大部分是不會閃啦。同一個影片，我的s22u不會。是不是螢幕亮度最佳化？。你知道的太多了。https//youtu.be/skPUa1zXxZI。原po應該要附上影片給大家測試。結果是 我的S22U也會閃。我猜是因為HDR把亮度開到最亮 但你遮住會讓系統想要。調暗 於是兩個打架。S22U也會？其他非22系列的人也會嗎？看起來是Bug ....。13 Pro正常。那你就不要這樣！  不過這樣應該是bug沒錯啦。更新會修吧，HDR就觸發最高亮度，判度的邏輯有問題.。我也不想這樣，但左手拿的時候，沒刻意遮有時也會閃爍。我是22U，也會閃啦，不然吧最佳化亮度關掉看看。自動調整的bug吧。我沒開自動亮度，沒遇過@@。呃.....你們有測過嗎，關閉自動亮度也會啊 =   =。http//i.imgur.com/UiSqMHX.jpg S22不會閃 你這邊是設。定哪一個。s10e 會一點點變暗再變亮。21樓，我設定跟你一模一樣。我後來自動亮度照閃XD。影片亮度那個我是設左邊的。13p早期的症頭？,2022/05/24
[問題] S22+ 雙卡問題,想請問手機達人們，最近入手了一隻三星S22+ ，發現只插入一張SIM的話，5G使用沒問題，但是如果插入雙卡，原本的 SIM1 就會只有 LTE，我的網路選擇都是設置自動，SIM2是預付卡，沒網路，不知道有沒有高手大大有相同問題？謝謝。,,2022/05/21
[情報] 三星S22系列優惠比較,今天蝦皮和momo都有針對s22做活動<蝦皮>搭賣場9折券(折2690)+蝦皮的券(折1500) = 總共折4190https://bit.ly/38Jwxro<momo>89折券(折2959)+送Mo幣(1500) = 總共折4459https://bit.ly/3FZCjl7整體來說momo比蝦皮優惠一點但蝦皮比較好的地方在於可以現折如果本身就有在蒐集Mo幣的可以選momo至於想直接以較低價入手的則可看看蝦皮,繼續跳。感覺滯銷很嚴重。外面買沒兩年保。momo 3c ??????。隔壁22U. 掉到31了。還敢在MOMO買3C啊。如果s22之後更新可以神調校 低溫高效能 價格可能會再拉。起來。MOMO買3C？兄弟你484搞錯什麼。s22 系列跳過吧！等s23。神調教也救不回電池只有。3700配上8G1的神仙組合啦。低溫高效能？是不是從一開始就誤會了什麼XD。我3c都在momo買，沒遇到問題。soc換成天璣才有可能低溫高效...。就問先天不良的電子垃圾要怎麼救 還是自己慢慢做夢去吧。最近幫家人比較過，現金價的話還可以看一個神腦生活。，單手機$32999 贈送一個安心保險。我講的是S22 Ultra。這顆怎調都是一樣啦 先天就這樣了 神仙難救。Momo。http//b23.tv/TO4VUte。確定要在MOMO買？是不是有誤會什麼事情。花大錢買XX。高通S8 Gen1晶片是暖暖包。在這不是賣超好的，當時還一堆人說搶不到，推文都被推爆。要不要去看一下極客灣的測試...核心跟四年前的功耗差不。多，越走越回去了。沒預購優惠的多。如果要兩年保的 是不是只能乖乖智慧館買原價？。再自費加保修就好。更正 *保險。剛花一萬三買S22的就慢慢看這些通路扯各種折價券跳水。那盞定價真是ㄏㄏ。高通S8 Gen1+晶片要出惹 有台積電進步幅度堪比換代。跳 快跟著感覺跳下水。隨便一個賣手機網站都比這便宜,2022/05/20
[問題] s22+ wifi 通話 背景偷電,我的s22+已經使用兩個多月這兩個月中更新不少次，但還是需要維持一天兩充的習慣我是手機輕度使用者，以前拿華為6.1吋的可以兩天一充後來我發現我的手機都是wifi通話在背景偷電但可以確認的是我已經把wifi通話的開關關閉了，還是會背景偷電剛好昨天莫名覺得非常省電，後來去電源管理內發現昨天一整天wifi 通話的背景使用時間非常短但今天又開始背景狂偷電了…想問問各位的s22+有這個問題嗎？還是說有什麼app容易會喚醒wifi通話的？或是有沒有什麼方法能夠去強制不讓他在背景啟動？（應用程式設定裡面看過了，沒有wifi通話選項）我已經想把手機賣一賣…但我習慣裸機使用，感覺不好賣掉。再次先感謝大家了https://i.imgur.com/yBcNHGa.jpghttps://i.imgur.com/Uz3iLNp.jpg,one UI本來就會吃電了，有8gen1倒不是意外。我有wifi偷電這個問題 倒是always on display 偷得蠻。兇的。我S22U倒是沒Wifi通話問題。你使用app的關係吧 從來沒在背景看過這個耗到電。另外我通話改Google的。三星的通話裡面也有wifi通話開關。我的s22+wifi通話常駐沒有你說的問題，你是否有使用防。毒還是vpn的程式，又或者通話錄音的功能呢？。然後wifi通話是有在應用程式裡面的，請開啟顯示系統應。用程式。https//i.imgur.com/7v73DYm.jpg。建議可以將網路設定重設在觀察看看，順帶一問您是哪家。電信？。https//i.imgur.com/8dFfwy0.jpg,2022/05/20
[心得] S22+想換回S10+,S10+用好久了最近一連串換機IQOO9 > K50 >S22+拿到S22+，覺得質感果然比S10+好手感略厚重，比不上S10+輕巧屏幕1080P不比S10+2K差甚至覺得更清晰?充電無感，超快速充電2.0也要一個小時續航有點差，比不上我剛換電池S10+手機本身容易發熱卡頓沒有明顯升級感想問問大家，這情形是正常嗎？感覺我有點想換回我S10+坐等S23 OR IP14,"正常。指紋總該是進步的吧？。我也是s10+換到s22+,耗電量跟用了3年的s10+差不多，。手感10+比較好，其他方面依我個人使用上感覺沒有差。很大。。補充一下指紋有比較好解鎖。S10+我後面都沒貼保護貼了，指紋變很好用。我想說我是。這代真的有夠烙賽...。不是換機步驟出了問題，原來大家都這樣。。所以我繼續用S10+ 希望等到真速充的三星。不過K50續航大概是S10+兩倍，很頂。。s10換到s22，手感真的有比較重，但充電快很有感。8G1就是退步兩年啊，能耗比比865還不如。充電前半小時差很多耶 我的體驗是螢幕降級沒錯  但其他。體驗是變好的。最有感的應該是指紋辨識進步不少吧。我原本用s10跳到s22無感 後來換pixel6覺得變順…到底。s10換s22u 重量多很多 其他都比較好。s10+的處理器也不會省電哪去 這說法誇張了 熱是會 但卡。頓倒是還好。請問日常拍照呢？是否有感？。s10換s22感想一樣 不過這兩次更新相機有比較順一點了…。但使用整體還是沒比pixel6順。拍照品質是好不少 但疊圖速度沒啥進步拍動的還是會糊。正常 s10真的是巔峰。我也是拿s10 繼續等三星真的做出一個成熟產品。增強處理有沒有開，開了順一點耗電不明顯。增強處理？ S10就有的東西怎麼會覺得S22就有差。感謝幫忙滅火。note10+。我完全無法適應非120hz的螢幕了。S10+ 什麼功能全都給了，沒有被閹割。有血氧 , MST, 3.5mm 等消失的功能。S22+ 進入左邊BIXBY會卡一下，按應用程式有時候會頓一。下，感覺跟我S10+差不多，沒有新換手機的感覺，手機還。經常熱熱的，真的是。。但屏幕四邊等寬，鏡頭很小，顯示效果倒是很舒服。。從note10+換s22u除拍照變好外，其他體驗都退化，重到拷貝。我S22U換回S10+了,S22U給我爸用,不懂明明效能全開,玩弓。箭傳說還能卡頓,比Z Flip還卡,重點是真的整個背面都是。燙的。S10摔到換S22+  目前感覺續航、發熱和指紋有好一點，但。是手感變差還有耳機孔和SD卡擴充這些都沒了。最有升級感。的是120Hz刷新率的螢幕。拜託讓我跟你換。三星就是硬體可，但是系統頓，加上處理器烙賽就沒辦法了。...我s9+放棄了，決定等i 14。等天璣版三星。我S8+換S22+，可能差比較多代，用得很爽。s22u就是比s10+重 若不是s10有問題還會繼續用。獵戶座9820晶片也很慘。S22U兩個月又換回Note10 手感差太多了。S10系列真的是三星誠意之作之一。要換家比較會有升級感。S22出掉換回去S10+1 ……換個電池頭好壯壯繼續再戰。目前正在用s10 看樣子要等下一代旗艦了..。s10+可惜是用獵戶座，但還是算一代神機，換電池繼續撐。s10 高通版 還是很順中。這兩年的進步幅度的確不大。S10經典無誤。9820、990後就不再自研貓鼬。請問換完電池後無防水塵影響大嗎？。屏。準備把s22+當備用機，改買vivo x80做日常用。。s22真的沒甚麼特別的升級感。S22太厚了。只能等8加居萬。我覺得充電快很有感耶。屏幕。換s20+ 真旗艦。怎麼可能。目前我用起來是續航，發熱都略勝s10+一些。但因為s10＋是。獵戶座遊戲上明顯被s22u屌打啊……難道大家的s22u都不太一。樣嗎XD 會爆熱又卡有可能是之前晶片還沒有被遊戲軟體辨認。到吧?。像偶大也是最近才把8gen1核心更新進去，不然之前3D跟場景。全都超級模糊馬賽克，更新完後全開的人物模組跟畫質畫質細。緻度完勝s10+（不是螢幕關係，圖片拉出來同樣解析下就是有。差。S8+也老了才換S22+的 qq。我之前是s10+換v60，前陣子換s22u後，明顯卡很多，覺。得s22u的slag很嚴重。s10 s7都是王道之作。可惜s10被oneui 相機大LAG搞爛。超耗電 想轉手 如果用  普通充電頭永遠充不滿",2022/05/20
[購機] S22U / xperia1 IV / Xperia 10IV,1.預算範圍/考慮機種：極限大約可以到3W5目前是考慮這幾隻 S22U / xperia1 IV / Xperia 10IV2.使用需求 偶爾會小玩遊戲（爐石）等..需求不大主要比較需要續航，不要用個1年開始卡就好拍照方面 因工作方面可能會需要近拍3.品牌喜好：不希望拿iPhone 及大陸品牌4.補充說明：目前是拿 IPhone XR ，有時候會有想玩日本遊戲 跨區不太方便，也拿了3年左右 想換回安卓系統嘗試看看變化──────────────────────────────────────,10 IV跑錯棚了吧。S22U吧。1IV 能近拍嗎。如果需求只重跨區遊戲+續航，也許可以是想考慮10IV。當遊戲備用機？。*也許是想。1IV無法近拍。https//i.imgur.com/qvuVEgb.jpg。https//i.imgur.com/UtcbZnl.jpg。https//i.imgur.com/kl2BcoK.jpg。看一下近拍表現。看起來sony Xperia IV 近拍 不太好。這也輸太慘了……。第一張怎麼感覺是沒有對好焦對到後面去。有些事就跟120hz測不出來也可以直接po文章出來差不多吧。其實我覺得原po有時間可以去玩實機看看。星期六 來去三創 拍拍看好了。那張有點慘過頭。對焦不到前面只好對後面阿。我 1II 拍紙都要站起來。但S22U肯定更能符合大多數需求就是 索尼現在就是自己開一。條路自己走。10IV你不用考慮 你只要考量s22+/U/1IV 需求不同 真心。覺得不會攝影錄影買sony沒用。看Xperia 1 IV 那售價...選S22U吧。沒漲價不是嗎。sony粉路過，建議不要買了嗚嗚外型好看我才下手買。Sony沒近拍 可以用長焦去拍。重點是長焦畫質也很渣。不過聽說有更新了。有人說畫質有變好一些。mob01小編有說不和其他旗艦比的話，有進步一些。如果我手機近拍 拍那樣我會哭=_=。10系列不是遊戲或拍照用的.....。要進拍為主選22U吧 印象有一顆微距。10就續航強。10系列基本上是老人機，如果你需求跟我外公一樣再考慮買。1iv的近拍讓人滅火。售價才是真的滅火  雖然有最強的螢幕。https//imgur.com/HBsH8wV.jpg。https//imgur.com/a6IOc2x.jpg 窩拿5II，最近大概只能。這個距離。10系列不是同一檔次。1系列近拍的確沒有S22強。http//i.imgur.com/W9omxkI.jpg。之前拿5II長焦拍的。http//i.imgur.com/NKydCce.jpg。Pro-I拍的。http//i.imgur.com/YMDfGYN.jpg。用長焦近拍的確是解決方法，我拿1 III也是這樣拍。但。不確定原PO對攝影的了解度，就習慣iPhone的使用者比較。不推薦。還有一個方法是用主攝加Ai縮放。Basic 模式下拍攝時。拍攝字體也會判斷使用文件模式。http//i.imgur.com/zs1PHxV.jpg。S22U比較全面。近拍S22u～。抱歉借串請問 Sony的5系列比較偏向怎樣的客群? 中階嗎?。不想拿1那麼大隻的人。光學變焦會不會一摔就壞了。原來10算老人機...我果然老了 只想買10,2022/05/19
[購機] S22 / S22+ /S10e,因為把現在的S10e鏡頭給摔壞了，所以急需一台手機。目前選手是S22 / S22+ /S10e。我有大概做過功課，但是還是想詢問如果就需求以及目前的價格，選什麼樣的手機比較划算。 心裡是比較傾向買S22或是S22+，畢竟比較新。但是也不排斥再買一次S10e，因為目前用得還算滿意。如果有其他手機可以推薦(差不多價格)，也非常歡迎，感謝!需求- 不打電動- 常常用手機聽Youtube音樂- 需要拍活動量大的小孩- 平常就是傳訊息以及和家人視訊目前價格:S22 256G: 650鎂S22+ 256G 750鎂S10e 128G 350鎂,22+ 美國有A52s的話也可以。Galaxy a73美國有賣的話也行 但A系列拍照比不上S。s22+。手機還是買好一點的…耐用。格式。s22+。三星拍小孩很容易拍到糊的欸 好奇你怎麼拍的還肯繼續用。三星 pixel成功率高很多。22+。為什麼不要pixel。S10e現在還買得到喔？還這麼貴。s22+不會後悔。沒預算問題當然22+。pixel什麼都好，就是不適合當手機（X。原生系統整個反人類。S10e停產了吧 且那屎續航力我受不了 雖然手感十分讚。舊機怎不考慮S20+。S10e 很夠用了。ios的設計更反人類都有這麼多死忠的了，pixel原生設。計根本小case。s10 e別開玩笑了。s22+不好拿，手感比不上S22。手感就是S22但是續航發熱很難說。s10e超讚阿 我都想再找一隻備用呢。但是二手s10e才5000台幣不到。22+握感比10e大很多，你可接受？。S10e問題很多要注意一下 雖然是稀有的小手機。肯定s22+ s22的續航真的不行。在意電量建議直上s22+。s22+。S22+。S22+續航力會比S22好多少嗎？一樣8Gen1呢…。s10e綠line視訊一下就很燙。22＋一票，22的續航不行。Xperia5 iii，握感很棒。用過s10e覺得使用起來速度太慢容易卡頓，而且機身容易燙.。.,2022/05/19
[情報] Z Fold 4主鏡頭50MP 3X變焦比S22U的還強,https://twitter.com/UniverseIce/status/1525495997647966210i冰宇宙這次放出了Galaxy Z Fold 4的相機規格了https://i.imgur.com/sAfSvFQ.png主鏡頭改掉之前的12MP 升級成應該是跟S22/S22+一樣的50MP感光元件超廣角依然是12MP有趣的是地三鏡頭 不但從2X光學變焦升級成3X根據i冰宇宙說法 這是三星史上最強的3X鏡頭 甚至比S22 Ultra的還要強要知道S22U的光學變焦已經在數一數二的地位了如果Z Fold 4又更強 那真的挺讓人期待的雖然外觀沒變 但這個內在有進化 感覺還不錯,S22U的10倍很強，但3倍的畫質真的跟主鏡頭差有點多，fold。4改善這點還不錯。對欸 都差點忘記S22U是10倍變焦最強了 等等改。重點是螢幕耐用 跟保固啊…。有興趣@@。鏡頭凸成那樣  設計的人在想什麼..。螢幕一下子就折壞。這機折疊機構技能點滿比較重要，相機什麼的先放一旁吧。下點猛料也是應該的 陸廠人人出折疊 三星除了有國際版跟。大廠牌幾乎沒誘因。重點是折疊螢幕的壽命阿。http//i.imgur.com/VQygMBT.jpg。沒有10倍不買。只求螢幕耐折啊... 想買又怕QQ。S22U10X變焦最強??? S21U感覺不會輸喔。對了我本來以維S2XU的十倍是手持設備最強了 然後朋友。借了我powershot zoom,2022/05/16
[購機] iphone使用者換S21 FE/S22+的選擇,1.預算範圍/考慮機種:S21 FE/S22+2.使用需求：基本上就滑PTT/IG/FB，長時間會看Youtube與動畫瘋手遊：神魔之塔/公主連結/明日方舟拍照基本上就在家裡拍我家的鸚鵡而已XD不太會特別去外面拍照，算非常輕度的需求3.品牌喜好(不要XX品牌，要OO品牌)：無4.補充說明(補充上述未提及之其他需求)：本人從i7用了好幾年直到xs max出就換xs max直到現在，想從ios換安卓的一大原因是神魔可以雙開XD 蘋果要切換帳號非常麻煩，至於其他功能也就一般手機使用者的需求而已。這兩隻我比較偏好S22+ 因為螢幕比較大，不知道S22+現在的評價如何？另外有多年ios使用者跳槽到安卓的嗎？會不會覺得很難習慣？手機排版抱歉。,"我覺得很難習慣。就續航很普，也許s23+會更好。不要想不開。只為遊戲而換掌上型電腦不划算！。s21U。不要換= = 原本有雙系統習慣就算惹 近兩年卓卓CPU....。你可以另外買一隻A52就可以了，原本的不用換。沒拍照中國機也可雙開，還有870、田雞9k避開888、8g1。依你的使用環境不用在意soc，說真的8G1沒那麼不堪，只。是能耗比輸蘋果，所以你可以放心換s22+，而且三星功能。超豐富用了會覺得蘋果很綁手綁腳。重點現在又便宜。認真不建議。安卓跳IOS比較容易水土不服，IOS跳安卓反而不會。安卓可以調成你喜歡的樣子。一般使用的話效能影響不大，不過功能多很多。可能要看。會不會覺得功能太多學習成本高（？）。再買一台iphone。xs留著雙開 買13結案。蘋果換過來會直接大開眼界吧 蘋果那封閉系統除了能耗。低UI好看 真的一無是處。因為朋友換三星就讚嘆功能多很多XD 所以我應該也會。跟著換了 謝謝各位的建議。這兩年的安卓旗艦都被高通雷慘了，真心建議不要換過來。三星最後的S865手機S20FE已經不賣了，你要避開雷區只。剩下中階A52S遊戲性能還倒退。如果為了玩遊戲，強烈建議不要換，噴火龍燙手噴電。。你的遊戲並不多吃效能 不太需要懼怕火龍。尤其明日方舟play store pc端可玩。只是目前還是beta。不過你遊戲a52s完全能應付 乾脆雙持？。價格不錯 用不滿意成本不會太高。Ipad mini。Must be kidding me。https//i.imgur.com/buHGtGJ.png。https//i.imgur.com/l6Lm7G0.png。https//i.imgur.com/XJ9Iejs.png。s22+還可以。你玩的這些遊戲不需要很強的效能，買台便宜安卓就行。其實也可以買一隻A52S當備用機吧。省下來的價差可以多課好幾單，這樣才爽吧。未必需要因為一款遊戲跳生態系。幾千塊的安卓機玩這些手遊就很好用了。省下個一兩萬塊課金額度，以玩遊戲來說，爽度比較夠。講是這樣講 但用慣蘋果當年度旗艦的人 主力機換成安。卓中低階 轉黑機率很高 要馬就是買隻中低階當備用。要馬就是直上旗艦。我個人是比較建議主力蘋果+備用安卓中低階。就算完全不玩遊戲，iPhone要轉安卓絕對是要買當代旗艦。，推中低階的是不是不知道iPhone跟中低階安卓單純日常。使用的差別感受？。A52S很夠用吧。https//i.imgur.com/yGgGpGg.jpg。我就是一台13promax搭兩台安卓機使用。主力用13promax，課金跟小帳用安卓，用得很順。日常使用全部用iphone，安卓機只拿來課金跟養小帳。用起來很舒服方便的～。中間那台oppo用中華電信續約價五千多而已～XDD。我是被粉色燒到12mini換22+有感螢幕提升 溫度也有感。提升 效能差不多 但第三方軟體自由度很高 如果為了。特殊遊戲需求可換。你7代跟s22差了六年，隨便換都屌打..。看錯，xs四年才對。難習慣+1 跳三星一年又換回來。安卓不要亂換中低階，保證以後你變安卓黑，除非你明確。知道自己要什麼，旗艦三星還可以體驗悠遊卡、視訊鏡頭。的特化（捕捉人頭、背景虛化、去背），還有一堆，我換。了三星四年，到現在有時候還會發現新功能，至於卡頓一。般人不會連開100個App測試秒數所以也感覺不太到，但相。機有時候是會卡個一秒。先換a52s玩玩吧 ui功能能適應明年再換三星旗艦。不要中低階，因為這個區段的2年多就快死了。現在很多人推中階是因為旗艦CPU功耗表現連續兩代翻。車，而中階晶片778的效能大概有到A11左右的水平（。單核是還沒有），甚至不少中國中階機用到870。至少這些中階晶片應付原Po玩的遊戲已經綽綽有餘了。推薦a52s。我從 realme x3 由 855+跳成 se 2, 明日方舟順的跟什麼一。樣。安卓機的 cpu被高通害的不輕啊。絕對別換，一定後悔。可以啊，我iPhone X換Pixel 5也不錯。https//youtu.be/VJRCzcB13Ek。基本上只要有你喜歡的點就可以跳槽。換8gen1可以體驗到為什麼需要帶行動電源跟冰塊出門。我自己用S22+一整天都沒問題，不知道帶尿袋是什麼感覺。，雖然8g1能耗比不是很好看啦，但也沒那麼誇張，一整天。絕對沒問題...。其實我不常出門 所以不怕續航的問題XD 另外請問s22。現在還有登錄禮的活動嗎？。我愛瘋用了六年了換安卓，暫時沒想換回去。若為了玩遊。戲而換，絕對不要換中階還有什麼輕旗艦直接選S22+就。對。13PM S22U雙旗艦路過，S22U續航是被13PM虐，但功能性是S2。2U虐13PM，順暢度13PM的動畫表現很順暢但S22U也不差了。所以主力還是用S22U。iPhone換三星後才知道iOS有多垃圾。哇樓上XDDD",2022/05/14
[問題] S22+通話錄音軟體,請問S22+用ACR Phone這個軟體可以自動通話錄音嗎?我目前用S10+是可以正常使用的，怕換S22+會不能用,開協助工具能錄到，但小聲到幾乎不能用。ACR 可以，S22 ultra 錄得蠻清楚的。好神奇。acr自己都說不行，然後一堆人說還可以用，好清楚。。。對，那個警告一直都在，可是真的可以錄，自己測試就。知道了，不是用擴音錄的方法。。是要在三星的應用商店下載的ARC嗎？。打錯是ACR。我試過三星和G商店的都沒有比在Android 9上大聲。我是S1。0。三星真的在S22又佛心開門了？。對我是在三星商城下載的。我原本也是用三星商店的ACR，是可以用，但有時用一段。時間後就不能錄了，要重開機後就正常，但最近ACR跳出。字幕請用戶下載play商店的ACR phone，用到現在還滿意。，沒什麼bug，所以想請問S22系列用這款錄音軟體是否。正常,2022/05/11
