Title,Content,Comment,Date
[問題] vivo x70 pro手機翻轉異音,"小弟上周六(2/4)剛入手 X70 PRO在今天早上(2/8)鬧鐘響後把手機從背面翻回正面(因為習慣裸機使用,這支的背面無法平放,所以是螢幕朝下擺放)突然發現手機正反面翻動的時候會有異音仔細聽似乎是像機的地方發出的聲音爬文似乎有可能是微雲台的關係但因為上手前幾天沒有發現這個聲音心中還是有些疙瘩想詢問有入手X70 PRO的同好有沒有這個現象感謝","OIS。防手震的機構跟拍攝橫條紋都是月經文.。正常吧，相機模組晃到有聲音正常，不影響成像都還好。正常聲音, 另外也可以看一下拍照有沒有問題來檢視",2022/02/08
[討論] 一加10Pro vs Vivo X70 Pro Plus拍攝比對,   前幾天作者就用 一加10 Pro對比了 小米12Pro、iQOO 9 Pro，認為一加表現最好   然後在一加10Pro 更新了幾次之後 拍照似乎優化更好。   作者拿來跟Vivo X70 Pro Plus對比拍攝 想看看一加藉由 8Gen1的ISP能多好   這算是 藍廠 vs 綠廠 自己開發的計算攝影對決   Oneplus 10 Pro vs Vivo X70 Pro Plus Camera Comparison   https://youtu.be/O6neFBWLeIc   比較下來 認為一加10 Pro有些拍照接近 X70 Pro Plus   拍人像部分 綠廠下的重手比較多 一加內建的美膚比 vivo多一些   主攝部分 一加的HDR 有時候會銳化過頭 有時暗部又不夠 不穩定   超廣角方面 VIVO放大 細節較多 顏色也較自然，一加用JN1也廣但是發色較飽和   變焦 3倍光學變焦能夠打 5倍以上 VIVO會較好   夜間 一加也改善不少，但是Vivo使用蔡司鍍膜鏡片 光源處都比較清晰   不過 錄影部分作者認為一加更新之後，能夠跟VIVO打的有來有回,另外 歐陽秋葉測試了一加10Pro使用的LTPO技術 認為能省電。https//bit.ly/3KERxxM。另外 VIVO不只跟蔡司合作 在日本也有研發中心。https//weibo.com/tv/show/10344726950737150054 參訪。vivo 爛屏幕超雷  2萬多的nex3只能看480p  畫質特別差。氣到直接砸爛 充電也不是像標示得那麼快 44w像18w瓦。現在還躺在家裡角落。回樓上不是螢幕雷，是大陸手機幾乎都是l3等級，高通88。8之後的機子才有L1。nex3這麼雷@@？。vivo的手機快充都是特規，只支援自家充電頭，用其他家的只。有18W，藍綠廠都這樣。期待再看到兩強合作，我是指哈蘇跟蔡司。一加855就有L1啦。vivo現在的機子都有L1了啦，新機不用擔心畫質問題,2022/01/26
[情報] vivo X70 Pro DxO 131分 位居12名,"https://bit.ly/3refmDKhttps://i.imgur.com/2nfWmJA.png這樣算不算好我不知道 我只知道131這分數居然只有12名且跟X50+ Find X3 Pro並列相機規格來看主鏡頭:IMX766V 50MP, f/1.75, 微雲台超廣角:12MP, f/2.2望遠鏡:12MP, f/1.98, 2x光學變焦望遠鏡:8MP,  f/3.4 , 5x光學變焦https://i.imgur.com/Gc2Tys4.png對比一下https://i.imgur.com/KiMia6d.pnghttps://i.imgur.com/hpQjtEe.pnghttps://i.imgur.com/pLOQajT.pngX70 Pro在變焦上有最高分的優勢但超廣角表現普通 只跟P6P差不多相機細項部分 在曝光的方面調教不錯 顏色也跟P6P/iP13M差不多自動對焦表現稍弱 比S21U好就是了紋理表現也算普通 這四隻來說不過躁點的表現不錯 跟P6P差不多人工化的表現普通到是夜拍的表現我比較意外 之前文章看起來跟P6P並駕齊驅 結果輸了一些散景表現是跟P6P差不多在錄影的表現就真的普通了",不知道會不會有超大杯國際版的測試。我還是不懂超大杯到底是什麼鬼。就中國那邊的用法，無印→pro→pro+的命名方法。中杯 大杯 超大杯，那不就是小中大杯嗎==。無印是PTT用法吧。DXO是個專收中國斗內的宗教團體.。DxO就參考用吧，除夜拍分數偏低之外這分數算合理。dxo 分數破百以後就沒意義了 無限上綱啊。旗艦機用起來像低階機 買過nex3的受害者 爛機 拉基屏。超大杯這詞聽起來真的不舒服 尤其FB有很多人大叔大媽學著用,2022/01/15
[購機] 15K 拍照 影音 Pixel 6 / Vivo X70,1.預算範圍/考慮機種：15K左右 P6 X70 或是其他競品2.使用需求：拍照直出好看 續航好3.品牌喜好：不要三星4.補充說明：老媽用了快四年的U11+電池快不行了，萌生換機的念頭，於是直覺想到Pixel 6能無痛轉換，拍照又強。不過冷靜下來思考，tensor製程問題或許從U11+換過來續航不升反降，還有就是充電慢又挑充電器，然後包裝內還不給，真的很無言...後來看了一下近期拍照優秀的手機，發現X70其實蠻不錯的，imx766+微雲台，藍綠廠的直出吸眼球的能力也是不用多說，快充也是給了44W含頭，整體來看不打遊戲的話好像除了品牌之外沒有輸給Pixel6，天璣1200的能耗比我相信也是把tensor吊起來捶，目前問到的價格也比Pixel6便宜近2K，不過似乎是單喇叭不知道效果如何，螢幕的部分也不知道跟Pixel6比起來哪個好，希望版友們能給點意見，謝謝──────────────────────────────────────,不常用耳機就不要單喇叭 體驗超差。臨時又想到小米11T 而且也便宜不少 應該可以列入考慮。？。p6細節好多了。之前看板友的照相PK，我覺得一般人會選X70 @@。https//bit.ly/3qBdiW7。有奶可以看 也有照片比較可以看。X70/X70 Pro 只有單喇叭。不過都是高一等就是了 但調色應該差不多。如果你媽喜歡拍人 P6可以先略過吧..拍出來真的不討喜。vivo的喇叭音質比以前差了。到底是哪來一堆腦補結論...而且有這種結論怎還會把P6。納入選項...完全黑人問號.。PIXEL到現在已經沒什麼照相優勢了。vivo就是把顏色拉好拉滿吸引眼球，看你心得就是偏vi。vo了。我帶我媽去看手機的時候看了一堆結果秒選X70，音質她說很。棒結果其實就是可以比較大聲她就覺得很棒了...。上面補充就拿了一堆展示機在那邊拍秒選X70。使用手機不把主力壓在拍照錄影，並且對手上拿的東西。有一點了解跟研究精神的，我完全不推這代的Pixel6，。各家拍照錄影都提升是事實.。界面醜也是殘酷事實。p6拍人膚色確實怪怪的，x70就顏色討喜細節鬆散。vivo x70吧，想便宜就考慮小米11t。Pixel一隻手機最重要的modem。都可以交給三星搞砸了。5G比起高通更耗電先別說。斷訊問題一堆。去換個電池又能再戰兩年，剛好天璣9000降價。看了一堆手機還叫秒選？笑死。modem是不是三星的鍋還難說 獵戶座版本的S20/S21下限。沒那麼低。我有p6p跟X70P，這兩支照相我都很喜歡，我無法幫你決定。充電的話X70p鎖自家快充協議，p6p充電也算慢。拍照選P6 其他都是垃…。p6p一開始會發熱，但用一陣子了以後就真的穩定下來。X70p用天璣1200也是很穩定，只是介面沒很好用。但這邊問的是x70沒有p吧。70相機很強 01有篇開箱。我有幫我爸買一台x70 細節糊糊的 色調超級重口味。X70顏色討喜直出好看，覺得濃可以開蔡司色會好一些,2021/12/29
[心得] vivo x70輕分享關於HDR,A1 without HDRhttp://i.imgur.com/tB0O4ef.jpgA2 with HDRhttp://i.imgur.com/BzGwwHY.jpg之前買了x50pro為之驚艷手癢忍不住買了x70，其實應該買x60就好x70 HDR 的算法整個就是強迫近處人像打光後合成背景，這樣造成的效果就是太over或許堅持要解決近處明亮遠處不過曝，只是個人覺得太假了夜拍跟蔡司有點吹過頭，整體而言x50pro拍照水準還沒差x70太多倒是人像模式中的背景光斑就還真不賴奇怪，圖傳不上，等等用推文,http//i.imgur.com/vHK051G.jpg。我只記得最頂規那個很棒 但國際版跟中國版配置不同。很頂規那個是中國版很棒。頂規跟入門差距巨大，vivo刀法優秀。Pro就是vivo旗艦，往下沒pro就開始刀了，跟蘋果三爽g。oogle同系列維持一樣品質的刀法不一樣.。vivo一直不遺餘力的讓消費者分辨出頂規的價值。還有pro +才是真頂規。現代人覺得這樣的HDR效果才是好。泛指手機攝影大師跟youtuber。討好非攝影眼大眾眼球。但我自己用的滿開心的。X70確實HDR比較激烈一點，但就是比較討喜。不過X70跟X70 Pro應該不會差太多，畢竟是同一顆感光。我爸想要拍照好的 挑這隻給他 結果拍出來顏色太鮮。解析度也不佳  他很不滿意 搞的我有點尷尬。x70pro至少有自然色，不會辣眼睛。不是吧，x70 pro可以調整拍攝濃豔度？？。x70 pro更新之後給了蔡司自然色可以選擇。蔡司自然色X70/X70 Pro都有下放，最近還補了時光慢門。選了蔡司自然色就沒那麼濃郁了，謝謝,2021/12/12
[討論] vivo x70 pro是不是拍片的好手機,最近注意到這個系列，可惜沒上plus，成像當然見仁見智，但是他主打的微雲台3.0，是不是可以直接省掉三軸穩定器？很多人拍片都晃來晃去的，但多一個穩定器又很麻煩。有人使用這隻pro或pro+的嗎？,"不如買真的穩定器，之後換手機也能用而且效果也比較。好。答案：不是。。https//youtu.be/6uXwbWCuZZo。iphone錄影最牛。這台是夜拍最強，iphone是錄影最強。https//i.imgur.com/cThkC7V.png。Vivo的山看起來很假、很數位、很刻意。。https//i.imgur.com/HfULiuN.png。但別台手機可以不耀光的地方，iPhone還是耀光了。。vivo有時候畫面很平。vivo的曲面屏技術我覺得不優 誤觸率蠻高的。照相我覺得都差不多 也沒很厲害 主要是買他的CP值。跟黑科技。x70p肯定最強的是""極低光""跟抗炫光，其他就不要在。吹了.。錄影單張HDR目前已知iphone跟Pixel6以上都有使用.。三軸穩定器現在最大的好處是平滑的畫面過渡，穩定。就手機錄影反而不是最大差異.。手機錄影的eis補償有時候畫面還是會剉一下剉一下。https//youtu.be/6LjTJ2CzpHY?t=627 Vivo逆光算法。不曉得上面有沒有真的使用者，我個人是有x70p跟iPho。ne，錄影我覺得iPhone 還是比較優，但照相部分其實。是不同風格，x70p HDR跟鮮豔度都比較積極且明顯，。細節也很不錯。iPhone 是比較平淡。錄影來說X70P的微雲台還是有幫助，還是可以抑制晃動。不過確實X70P強項在低光跟抗眩光，夜拍真的強。用過X70p試拍過，只能說低光強不等於錄影好... 想。省掉又大又不便的穩定器或許也能考慮dji pocket2。X70 Pro有那個微雲台，錄影上還是有穩一點啦。老實說使用時覺得錄影上微雲台實際和其他旗艦機沒。什麼差距 (可能我沒拿來跑步或刻意劇烈晃動。微雲台只是噱頭 當其他家沒OIS",2021/12/05
[問題] vivo x70 jptt列表的線為什麼那麼粗？,http://i.imgur.com/9eiAM6m.jpg如圖.....手上realme GT neo2和iphone13p都是淡淡細細的線為什麼x70那麼粗？是氧os的關係嗎？想問有辦法調嗎？看了好難受,http//i.imgur.com/HjueI7w.jpg。附上哀鳳的線0.0。https//i.imgur.com/43FBGf9.jpg。我小米11T 連線都看不太到。感覺是設定問題。我沒特別調，Realme也跟你一樣。外觀設定要改主題黑 外表黑。http//i.imgur.com/BTXUKnW.jpg 主題色吧。我都不知道vivo也有氧os。我以為是我錯覺，原來樓主也是。X70好用嗎。https//i.imgur.com/SuD2ho9.jpg。陸版 x70 pro+ 感覺沒問題。https//i.imgur.com/q8Cb0Z3.jpg。跟主題無關啊  好扯。左邊Realme 右邊Vivo x70。https//i.imgur.com/OMSG82C.jpg 没遇到這問題。抱歉看錯了我是BePTT xd。http//i.imgur.com/A7OR3He.jpg。X70正常。看起來是設定的問題。我是台版x70啊。你是台版的嗎？請問你系統版本呢？。http//i.imgur.com/LL7usqh.jpg。https//i.imgur.com/7BrFDHS.jpg。你手機設定深色主題的關係。http//i.imgur.com/kD9TKkL.jpg。對 正常了...感謝你。還在用Jptt那種東西喔。原來是深色主題…這問題困擾我超久…也超醜,2021/11/18
[討論] iPhone 13P vs Vivo X70P(獵戶座)拍攝,  Han 今天帶來了 中國版的 Vivo X70 Pro 這款獵戶座版本 有含Vivo V1晶片  看看 是否有哪些特別的地方  iPhone 13 Pro vs Vivo X70 Pro Camera Comparison  https://youtu.be/9eBiHcVSkOQ  (有字幕)   白天下 作者認為 iPhone人工飽和/對比度拉更高，反而X70 Pro比較自然，不過比   下來iPhone 13 的動態範圍還是比 X70 Pro要好   另外Vivo 這台或許是加了 V1 4K/60FPS錄影效果 也不輸 iPhone 13P   至於夜間 Vivo的色彩表現很棒，不過作者說放大iPhone13細節好一點   影片沒看到啥超廣角比對。然後自拍 就看個人喜好了  ,那台是滿血版的X70 PRO +嘛？。不是 滿血版背面有一片黑色貼布。這對比水果幾乎全勝...特別是顏色.。不會啊...水果自拍就輸了。只要夜晚拍路燈  水果的鬼影和耀光就會噴出來。這還不是夠極限對比的PK。抗耀光ZEISS鍍模還是很有用。愛瘋耀光以我實拍根本沒什麼影響，只是被強調了。https//tinyurl.com/ygc38c2l。https//i.imgur.com/bnBLqdA.png。https//tinyurl.com/yj9oq52l。https//tinyurl.com/ygjzpjw9。噗，我版上有一篇i13pm的直出實拍文章可以看看。#1XVOPnIe。好厲害，用這兩隻拍成這樣告訴我們還是練技術重要。http//b23.tv/Lj2MQU,2021/11/12
[心得] Vivo X70Pro+實拍與感想,"從華為用戶轉換Vivo, 具體因素就是gms問題，而個人選機偏好需求就是續航＋快速充電(含無線快充)以及拍照好，故改入手x70超大杯，目前新機上手大概3週與原持Mate40pro+粗略比較大概是mate長焦大勝，防手震夜景也很猛，但拍照來說除長焦及ai防抖夜景外的多數隨手拍場景mate其實不如x70“實用”，無論是在對焦速度/白平衡準確性及相關拍攝開關功能/濾鏡/後製編輯器軟體上，mate另一個問題就是太重，而vivo參數一直被詬病的就是比較妖豔且偏紅超大杯具備的蔡司自然色是有時沒特別注意有沒有開到，必要時開了還是有效果，以下是一些近期拍照，部分圖裁剪去除雜物1.主打的人像拍照2倍鏡頭，跟社群活動去拍妹子主要使用人像模式不開美顏拍攝部分場景的直出效果甚至讓拿大砲的群友們驚嘆手機已經如此強大https://i.imgur.com/LqVp0j8.jpghttps://i.imgur.com/R9as0Ec.jpghttps://i.imgur.com/1Qqogqu.jpghttps://i.imgur.com/07bCUbi.jpghttps://i.imgur.com/yeR9RJk.jpghttps://i.imgur.com/5ClGj0I.jpghttps://i.imgur.com/Sa2cKwJ.jpg2.夜景上海外灘，不過因為沒爬高樓拍俯望視角，以下幾張大多經過變焦1.5-3倍，未利用到廣角鏡頭微雲台https://i.imgur.com/2TqVejs.jpghttps://i.imgur.com/mXSnCEY.jpghttps://i.imgur.com/Zl2E2cw.jpeghttps://i.imgur.com/GE9lAez.jpghttps://i.imgur.com/wm9q6UB.jpeg3.室內貓貓與戶外貓貓https://i.imgur.com/4fJcgJH.jpghttps://i.imgur.com/L3HL8VC.jpeg4.拍食物https://i.imgur.com/0EqVxo8.jpeghttps://i.imgur.com/hdKXTSG.jpeghttps://i.imgur.com/VNqQctY.jpeg5.其他隨手抓拍，路邊，車上，etc..https://i.imgur.com/RPAbrED.jpeghttps://i.imgur.com/9ZfdEtU.jpeghttps://i.imgur.com/Cl7lNOr.jpghttps://i.imgur.com/FKFJGGf.jpeghttps://i.imgur.com/wyWYNtk.jpeghttps://i.imgur.com/WftvFqm.jpeg夜間低光源錄影https://i.imgur.com/5tTQb5g.gifv5倍潛望鏡頭白天或室內效果並不出色，但在城市夜景稍能接受https://i.imgur.com/GhZRljO.jpeghttps://i.imgur.com/Rl9DbWr.jpeghttps://i.imgur.com/RjEHgWY.jpeg附加比對幾張mate長焦的成像以下均為Mate40Pro+10倍光學變焦的圖片(注:在EXIF資訊顯示上mate的10倍等效270mm, vivo的5倍等效125mm)https://i.imgur.com/f4RpzP8.jpeghttps://i.imgur.com/wmJDdKq.jpeghttps://i.imgur.com/eNNUDEO.jpeghttps://i.imgur.com/2hkxmp7.jpeg並且mate是能在白天不觸發超級月亮模式時正常拍出藍天月亮大約輪廓的(約使用數位30倍變焦)https://i.imgur.com/nieCbNC.jpeg而vivo的超級月亮就不提了，相當假, 網路上有圖可以參考，基本除了月亮顏色以外其他部分都像直接ps上去的，這做法成果拿來玩雙重曝光疊圖倒是有實用性xd，比較唬人兩隻手機在拍照的可玩性上各有其獨到之處，不過華為的手機業務感覺快被掐死了，期望vivo下一個旗艦能補足長焦，將更方便更強更有趣～",拍照真的不錯。Pro+ 的續航大概落在中段班吧，拍照確實是有把刷子。，推。館長扮女僕。超大杯真的很可以。猛.....。這是真妹子還是偽娘？囧。X70Pro+在等效14～50mm這個焦段中，穩坐目前手機攝。影的頂尖水準，尤其這顆50mm的人像鏡，目前蘋果和。安卓陣營還真沒有一支手機能相提並論。。是真妹子啦～人家只是臉稍圓我沒修圖。原來樓主人在上海，那就沒法問你這隻手機使用Googl。e Pay這類的問題了。這畫質吊打pixel6 pro。直出風格滿自然的 接近單眼的發色。真的厲害。這麼可愛一定是男孩子。有妹子就推？。找p30 pro後繼機很久原本也一直在看這隻，但看了好。一陣子的感想是，x70超大杯是一隻拍照110分，手機。其他續航跟os還有通知問題加總大概70分的手機。所。以後來還是乖乖入手s21超大杯惹…。推實拍。想看原檔。真的很猛。X70P+屌打的只有極低光夜拍跟大逆光這種，但手機攝。錄跟多鏡能比的太多了.。真的屌打pixel。看到最後，感覺月亮模式被玩壞了  XDDD。可惜台版閹割。討喜程度應該是目前手機2大政營中數一數二的。期待Nex5，台灣進就賣掉p6p。台版太監就不提了。推一下實拍，X70P台版也沒太差，只是沒超大杯好就是。一直覺得vivo是人像模式唯一一間景深運算比較自然。的手機品牌。超想買這台 為何不進台灣...。沒進不叫閹割吧！型號又不同…。認同vivo是唯一一家人像景深最好的，不用超大杯就。很有水準。推。幫長輩買摸了一兩天 通知問題都能解 最大的差異應該是語。音吧 但我家的手機全部google助理單用語音都喚不醒 反而j。ovi在這種狀況比較好用  但是預設是高德地圖和百度就沒辦。法解 問問天氣非地域性的問題 打電話開啟某些程式是沒問。題。通知和跨app開啟覺得主要是安卓12的鍋 那個權限管理之複。雜 有好有壞……。s21u等了幾個月都沒貨 後來心橫了一下硬著頭皮買這支 便。宜又不用一週就到貨 相機更沒話說  推薦比較懂手機操作和。一些電腦基本常識又在乎照相的人可以用。(硬著頭皮是說怕買回來真的有些通知日常使用的問題那我就。得自己吸收了  結果都沒問題),2021/11/07
[心得] vivo X70 Pro 一個月來使用心得,前一隻手機服役了三年多，開始覺得有點卡頓電池也有點不行了，加上相機效果不是很好就開始物色新手機由於女友現在拿著vivo手機她覺得拍照效果還不錯加上每次拿自己手機拍她都被嫌醜QQ就被慫恿買了X70 Pro現在用了一個月來分享一下使用心得實拍的話拍照技術不是很好就不拿出來獻醜了手感、外觀：X70 Pro手感不錯，重量剛好，也算薄，放口袋也不會覺得鼓磨砂背蓋摸起來手感不錯，不過裝殼摸不到就是QQ鏡頭模組的設計覺得比起其他家多眼怪的配置好看不少螢幕表現：vivo用的這塊E5 OLED覺得不錯，整體顏色算精準亮度也足夠，大太陽下使用沒問題曲面螢幕雖然剛開始用有點不習慣，但上殼之後覺得曲面不太影響操作缺點就是曲面膜很難貼，幸好原廠有先上一層保護膜可以用照相性能：買vivo X70 Pro就是衝著相機來，實際成像也沒有讓人失望夜拍壓光真的蠻猛的，日拍表現也很不錯人像拍出來也很符合女友心意，也有一些濾鏡可以玩，照片傳上去IG也很漂亮加上有微雲台，隨手拍不太會遇到拍失敗跟模糊的問題至於很多人詬病的顏色過度飽和問題不是專業攝影師不太會修圖，大多照片也只傳FB跟IG還可以接受，但確實有前一隻手機來得更飽和更鮮豔些效能：不玩手遊有點難評論，但看跑分天璣1200玩遊戲應該沒問題一般使用，通話、拍照、上網、滑FB、追劇等功能都很流暢而且幾乎沒有發熱情形，即便在快充時也僅是溫熱另外還是要推一下天璣處理照片效能真的蠻快的拍照跟夜拍都是1-3秒左右可以就處理完成續航跟快充：天璣1200真的蠻省電的，一天一充完全沒問題就算忘記充電，快充半小時六成，一小時就能全滿只是vivo只支援自家協議有點可惜連最常見的PD跟QC都沒有，以為至少有個18W的快充只能多買顆原廠充電頭了，至少充電速度快也比較不擔心充壞UI：整體系統偏向乾淨，廠商自帶APP只有i管家一個（系統管理用）其他幾乎是接近原生體驗如果是拿其他家陸機跳過來可能會不太習慣有在社團看到小抱怨，但我自己覺得還好只是有一些好用的功能手勢都藏在設定裡面，需要花時間去挖跟設定喇叭、防水：在這個價位還是沒有雙喇叭真的有點可惜，雖然單喇叭聽起來效果還不錯但睡前看YT就是覺得少一點感覺防水有看到官方小編有說有生活防水（？但是不確定能防到什麼地步，可能就是防潑水而已總結：X70 Pro作為隨手拍續航機是真的很不錯對於像我這種追求隨手拍好看的一般攝影使用者來說很夠用而且輕薄、效能不錯、續航持久至於對於專業攝影者或喜歡自己修圖的人來說可能就有其他更好的選擇，像是Pixel 6、iPhone 13等等拍起來更自然，可調整性更高些,不是有蔡司模式，顏色不會過飽和。有v1晶片的高光抑制更變態。現在正常光源下比的是色調跟成片風格，跟以前拚命。挖細節11放大不太一樣.。台版沒有蔡司自然色和V1晶片。。還有 台版(國際版) 也沒有獨立Hi-Fi晶片。和超大杯還是差滿多的    甚至不能叫大杯 只能叫中。杯。覺得台版照相已經很不錯了，只是可惜蔡司色沒下放。給台灣閹割版不可取。這次X70 Pro進步不少啊，那個夜拍真的很強。夜拍推。沒雙喇叭可惜,2021/11/03
