Post Title,Link,Content,Date
['hTC U12 Life 簡易開箱體驗心得'],https://www.mobile01.com/topicdetail.php?f=566&t=5680656,"['================================2022/5/11更新經過這段時間結果這隻手機電池故障了(比預期的還快)整隻只能插電用的狀況趁著母親節再買一支三星A52S送給老媽了A52S這個就沒寫開箱文了....哈================================其實這是送給老媽的~~本身自己是雙系統用戶，iOS用很久被綁定了，所以知道iOS問題在哪裡~Android出問題要換機備份都比較簡單~所以老爸老媽都是用Android比較好處理問題~加上記憶卡的相片跟影片都是無痛抽換，未來換機好解決其實從選手機到購買大概花了一天的決定時間~決定選擇為八千以下的手機，拍照ok..系統乾淨為主~所以有考慮Nokia 6.1 plus / A7 2018 / U12 Life / D12s接著考量到家人對於hTC系統黏著度很夠風評也很好...三星有的沒的APP太多反而麻煩，乾淨的Nokia跟hTC就為首選了~接著看拍照跟電池以及CPUCPU 636 就兩隻Nokia 6.1 plus跟 U12 LifeD12s CPU太爛直接淘汰而Nokia 6.1 plus電池容量太小跟偶而更新會有問題，所以就放棄U12 Life的CPU 636 / 4GB RAM / 64GB ROM以及3600mAh的電池就為首選了入手價就是名店價..不多談其實是沒打算寫什麼詳細測試的，這邊就是簡單開箱心得#純分享#絕對沒有要你們看什麼影片開箱的連結..這圖文分享就是全部了hTC送的Type-c線品質都有不錯水準變壓器是標準的5V 2A送一個耳機簡單的配件而已耳機支援線控，標準耳機孔也是方便多了背板是塑膠，乾淨的狀態下挺漂亮但摸上去是塑料很明顯，塑料的優點就是輕巧手機都會加上殼，我認為塑料無妨...反而有輕巧的優點但缺點是很容易摸髒~(上殼上殼)更重要的是不怕摔壞背面玻璃 XDD (iPhone摔了都超抖的)指紋的位置非常好解鎖很快，我背膜沒撕照樣可以指紋辨識雙鏡頭只是為了景深提供，可以看出閃燈是雙色溫LED閃燈1600萬像素，F2.0光圈，沒有光學防震凸起來的樣子看起來就像iPhone的佈置雙揚聲器，聲音品質還ok...最大聲程度算普通不到刺耳(其中一個揚聲器在聽筒...聽音樂看電影是立體聲輸出)Type-C倒是比較困擾點，因為家裡手機還是MicroUSB居多，而Type-c線材品質不一，原廠線要留好了~電源鍵有防滑的紋路，音量鍵等的回饋程度算舒服耳機孔在上面直接餵卡測試，可雙卡雙待也可用記憶卡通常我都塞記憶卡，以後換機比較方便裸機握持感舒適，指紋位置適中不像S8我刷指紋都會刷錯握持感很舒服打開螢幕是IPS的LCD6 吋 2,160 x 1,080pixels解析度比起iPhoneXR還高色溫偏冷，內建調整色溫可以調暖一點比較舒服~介面為接近原生系統乾淨的UI下拉選單也是接近原生系統比較讓我感興趣的是前鏡頭有支援LED閃燈實測覺得閃燈有補光加分效果，沒有像iPhone一閃起來色調就超怪安兔兔不知道這個型號...測試灰階覺得表現不錯安兔兔跑分為十一萬分...標準S636成績其他分數內建ROM讀寫速度成績有點嚇到，這寫入速度還不錯耶讀取速度就中規中矩了更詳細的成績我看官網規格是eMMC螢幕來說算是中規中矩的中階機螢幕，看起影片還算可以可能我OLED看習慣了，覺得IPS清淡很多跟iPhoneXR比起來寬度大了一點，感覺是差不多大的螢幕還有瀏海很醜~~貼近仔細看細膩度是比iPhoneXR好多，但以色彩表現而言，iPhoneXR好非常多 (廢話，價錢差那麼多)<心得>雖然是簡單開箱，但心得不能馬乎在短暫時間使用上，順暢度自然不能跟iPhone或Android高階機相提並論但hTC幾次更新後的調校下順暢度算是還算不錯而接近原生系統的乾淨我也很喜歡代表我不需要接受一堆有的沒的APP...(轉眼看三星)拍照介面十分陽春，可以按電源鍵兩下快速啟動但沒退出狀況下，無論怎麼開機直接就是拍照模式也太不貼心了~~這樣子我還要教怎麼退出....(悶）拍照如果切到錄影，下次打開還是錄影還要手動調整回來，不貼心~介面陽春沒關係，家人就是打開來能拍照即可自動對焦速度比想像中還快，但準確率有待加強...絕大多數能準確試過不要觸控螢幕，讓他自動對焦移動來移動過去時自動對焦速度算頗快但有一些時候還是需要觸控對焦....觸控對焦時不知道是哪裡卡到，會變慢不少可能是測光等問題拖到時間而也因為沒有光學防震，所以暗一點比較容易手震拍照色調維持hTC一慣水準，討喜好看中階機本來不期待夜晚拍照成果，但拍了幾張跟錄影後覺得比想像中還好~動態範圍欠佳HDR速度過慢不建議使用寬景拍攝畫質偏低不建議使用正面的鏡頭加補光燈及柔膚拍起來不錯看比起陽春的iPhone前鏡頭好上數倍但背面鏡頭卻沒提供柔膚，這叫老人家情何以堪~~再怎麼楊春也不能拿掉背面鏡頭的柔膚功能吧 囧但拍照色調好，自動對焦速度快，夜拍效果還OK景深效果簡單易用～老實說已經比期待中的還好了~~兩邊邊框窄，上下邊框有適合的留邊大小個人比較偏好非瀏海螢幕電量方便還不錯，跑了一堆測試軟體又加上拍照跟短暫寶可夢到了晚上還有53-60%...因為我是用MacBook ProAndroid還是無法接USB直接讀取記憶卡算是有點可惜不過應該支援快充 (接電腦顯示慢速充電，接快充時顯示快速充電)剛剛到23:20的電量53%..現在23:57分已經充飽也就是37分鐘充了47%的電量....（驚！)以目前的名店價錢算是頗甜蜜，加上大電量跟乾淨的系統感覺還是不錯的~~<實拍>簡單提供一點囉剛拿到機子二天空擋隨手拍的']",2019-01-04
['HTC U12 life遊日本！ 大阪京都五天四夜'],https://www.mobile01.com/topicdetail.php?f=566&t=5645751,['近期有安排去日本大阪京都的旅遊，這次直接帶上U12 life手機輕幫了不少忙，不然身上拿東拿西超重五天四夜大概安排的地點有這些景點安排的沒有非常緊湊啦，出門玩就是要放鬆悠哉一點好(第一天)京都、伏見稻荷、沂園、河原町(第二天)歷史古蹟必去的經典! 金閣寺、清水寺、三坂年、二坂年、花見小路、八阪神社、東寺(第三天)嵐山、大阪(第四天)奈良、東大寺、春日大社、道頓崛、心齋橋、阿倍野夜景(第五天)大阪市區這時間去天氣已經變蠻冷的大概6~10度...街道路上還有穿著和服的女生，濃厚的日本味已經有聖誕節的味道了'],2018-11-27
['HTC U12 life更新'],https://www.mobile01.com/topicdetail.php?f=566&t=5640121,['HTC U12 life有最新的系統更新版本號1.03.709.1說明只有寫提升系統性能而已，更新完還是不知道改了什麼'],2018-11-22
['人生短短幾個秋! htc U12 life最新洗腦手遊 PK'],https://www.mobile01.com/topicdetail.php?f=566&t=5638149,['不知道誰想出這種遊戲真的很有才 實際上就是俄羅斯方塊沒什麼遊戲難度介面也很陽春就只能調速度跟等級一定要開喇叭，超洗腦!!!!!!!!!!!!!!腦袋現在都還在唱有夠吵(1)初版(2)速度調最大到9等級跳3只是小遊戲u12 life不太耗電玩到9400還沒死來PK'],2018-11-20
['聽聽看！htc U12 life喇叭外放\u3000(實測影片)'],https://www.mobile01.com/topicdetail.php?f=566&t=5636693,['簡單錄幾首用U12 life的喇叭播放音樂音質如何你們聽看看播放的聲音真的蠻大聲的喇叭應該可以列入u12 life亮點才對'],2018-11-19
['HTC U12 LIFE 值得買嗎？'],https://www.mobile01.com/topicdetail.php?f=566&t=5617565,"['HTC U12 LIFE 值得買嗎？ 我覺得這臺外形是蠻好看的。', '', '目前看到 8999 送32G記憶卡不知道還有沒有更便宜的。', '', '很久沒有用HTC手機了， 上一臺HTC是好久以前 野火機了。。。']",2018-11-02
['質感美機 HTC U12 life （藍色開箱！）'],https://www.mobile01.com/topicdetail.php?f=566&t=5612041,"['假日比較有時間來開箱U12 life 美背照身為藍色控，選擇顏色就是月光藍!!6 吋 18:9 無瀏海1600+500萬畫素雙鏡頭可玩景深1300萬前鏡頭電量3600mAhCPU S636<圖賞>非玻璃材質設計看起來一樣很精緻雙鏡頭跟指紋辨識細部上面那張沒開燈，打開燈照亮偏灰藍色上下雙層下半層有刻劃出相當多的線條，觸感比上半部來的粗，指紋沾上去比較沒有上半這麼明顯中間印上HTC側邊音量鍵、電源鍵、上頭有耳機孔、底部機身沒有很厚，手機拿起來算輕，側面上緣雖然也有刻痕但是摸起來和背面上的不同，整個是順的SIM卡槽介面相當基本相機打開設定，功能選項會在左上侧拍照速度算一般夜拍只有一個夜晚模式可按，相機模式其中一個為""橫向""，這個""橫向""是建議拿來拍什麼?比起過往的HTC....難得U12 life能只用10K以內買單']",2018-10-27
['水漾質感機身玩出新花樣！HTC U12 Life體驗報告'],https://www.mobile01.com/topicdetail.php?f=566&t=5610588,"['HTC 在 8 月底的時候推出了 U 系列定位較為中階的新機 U12 Life，趁著近期正式開賣，小編來分享一下使用的相關心得。U12 Life 相較前代的 Life 系列可以說改變不少，首先是目前 HTC 主打的水漾玻璃設計概念，在 U12 Life 上多了實用的新花樣；不過也少了擠一擠的 Edge Sense 邊框，相機與一些硬體也有稍微調整，或許也是因應價格考量所做的變化，那麼整體感受如何？就繼續往下看吧！◈外型由於小編拿到的盒裝不算是正式出貨版本，僅有手機本體、充電器、線材與耳機等，因此就直接來介紹手機外觀。首先在螢幕部分 U12 Life 採用的是無瀏海、18：9 比例 FHD+ 畫質的螢幕設定；雖然沒有瀏海應該不少同學會開心一下，但除了上框，U12 Life 的下巴就做得有點厚了.....來看一下 U12 Life 的螢幕設定，這邊可以發現在設定欄位上也是走一個原生 Android 作業系統的風格，提供亮度、休眠、字型與顯示大小等基本選項外；比較讓人驚訝的是具備螢幕色溫調整功能，這個在中階機其實算是蠻少見的.....算是有加到分；但螢幕手勢、導覽列替換等功能就沒有在原本設定內出現了。顯示設定支援色溫調整U12 Life 的最大亮點，應該就是機背的特殊水樣設計了，官方這邊給了一個“Dual Finish Design”的名稱，官網上也出現了全新雙色水樣表面這個名詞，應該是在講同樣一件事。可以發現 U12 Life 在機背上被分為兩大區塊，下方有著類似橫條紋的物體（中央下方那塊是貼紙新撕下來的色差.....就先略過一下）。近距離來看一下，上半部沒有橫線的地方，其實與 Desire 12 的水樣處理方式相同，應該是藉由壓克力做出類似高階機水樣玻璃的質感，但下半部的橫向刻線，則是另一個「3D 雕刻」工法所做出來的，是以雷射雕刻的方式，在表面上刻出 0.3mm 間距的橫線，藉此營造出近似金屬質感，不過 U12 Life。這邊來一張受光比較強的範例，可以發現下方的刻線的確有些金屬髮絲紋的感覺在，鏡頭旁邊的指紋辨識器應該就不用多說了.....本次拿到的版本是月光藍，顏色會比另一款暮光紫來得更深沈一些。至於為何要做雷射雕刻設計？官方這邊也說有著抗刮、耐磨跟防指紋的效果，小編這裡也測了一下，在邊緣處大概按壓 10 來次指紋吧.....可以發現上方沒有經過處理的部份有著明顯指紋，下方指紋的狀況沒有那麼明顯，但其實 0.3mm 的間距中，還是有可能會卡一些小灰塵的。（是說觸感其實有點像銼刀）水樣表面因不同光源下會有類似液體流動的光感，在 U12 Life 上其實也看得到，像這張光源是從斜上左右方同時照射，上方有張描圖紙，所以金屬髮絲紋的部位就會被光源給遮蓋住。接下來看一下定番的四向，四周的材質與機背上半部相同，都是走水樣玻璃的質感做設計，相對上也比較容易變成指紋收集器就是了。機頂有著 3.5mm 耳機插孔與 mic、機底則是立體聲喇叭與 USB-C 連接埠。右側設有音量與電源啟閉鍵（有做特殊刻紋處理），左側則是三選二的 nanoSim 與 microSD 記憶卡槽，這裡有一個亮點是，U12 Life 支援 4G+4G 雙卡雙待、3CA、Cat.11 等規格。機頂機底右側左側◈相機U12 LIfe 在相機上與 U12+ 就有些蠻大的差異存在，有別於 U12+ 的 1,200 萬廣角 UltraPixel 4 搭配 1,600 萬畫素望遠；U12 Life 則是配置 1,600 萬畫素 f/2.0 + 500 萬畫素景深偵測，對焦系統也是採相位式，不是 U12+ 的 Dual Pixel，感覺上是有些差距的。前鏡頭部分，U12 Life 就走中階機主打自拍的路子，配置 1,300 萬畫素 f/2.0 焦距 84 度的單鏡頭；雖然比 U12+ 雙 800 萬少了景深偵測，整體畫素也是來得比較高。主鏡頭前鏡頭在拍攝介面上，HTC 的使用者應該都不會陌生，不過第一次用的話也不需太擔心，整體的介面配置相當簡潔，功能的安排也不會過於雜亂；值得一提的是，雖然介面有著 HTC 自家的設計風格，但設定部分則是走頗似原生 Android 採左側彈出視窗的方式呈現，且或許是定位中階的關係，提供的拍攝模式也不算多元，是以場景模式為主要考量。主介面變焦設定拍攝模式因應內建的 500 萬景深偵測副鏡頭，U12 Life 主鏡頭也有可拍景深照的能力，經過偵測後就會出現景深完成與否的指示，但不可調整散景的模糊程度。景深不可調程度自拍介面與主鏡頭差別其實不大，不過頂部多了一只美肌的圖案（僅有開啟、關閉，不可調程度），在功能設定上一樣是類原生 Android 的左側彈出方式呈現。這邊也順便講一下影片錄製能力，U12 Life 主鏡頭最高可錄 4K，前鏡頭則是 FHD。自拍介面自拍設定影片設定◈實拍先來看一下日間情境的拍照表現，照片風格就印象來說，有別於 U12+ 的清淡，U12 Life 風格稍微濃重一些，但整體色調算是討喜的；開啟 HDR 後，走向則是暗部提升、亮度降低的基本處理方式，像是中央上方原本死白的天空都看得到白雲跟藍天了，而塗鴉的橋墩亮度也有顯著提升。畫質部分可以發現一些抹圖的狀況，向遠方機車停車場的字樣就不夠清楚，開啟 HDR 後畫質變化也不多，小編自己覺得表現中規中矩，以目前中階機來說還有進步空間就是。第二組 HDR 前後的差別，一樣是在藍天與下方建築的亮度上，開啟 HDR 後天空顏色變得更藍，但下方建築的亮度風格就有點稍嫌濃重些。一般HDR一般HDR這組比較大逆光的場景，在一般模式下其實天空雲朵與太陽的層次感還不錯，橋與建築的剪影感也有做出來；開啟 HDR 後主要的亮度提升，也就是在背光的橋與建築物，且亮度的提升不會太過頭，天空過曝部分亮度也稍有降低，較暗的地方也有提升，這組 HDR 算是表現相對自然，處理也都合乎邏輯的。一般HDR趁著運動版小編莫里斯在拍攝年曆的時候，也順便試拍一下美美的 MD。一般模式下對比風格一樣稍偏濃重，放大檢視畫質髮絲辨識還算清晰，但也是有些抹除感；開啟 HDR 後 MD 以及背景塗鴉牆面亮度都有上升，看起來對比就變得較低一些。緊接著小編也試了一下景深偵測功能，模糊的效果還算精準；不過可以在右手、髮際周圍以及胯下的褲管處發現輕微的破綻。而景深的曝光、整體色調則是和一般模式走相同路線。一般HDR景深換到稍微逆光的場景拍攝，人臉的膚色與亮度其實表現算是還不錯，放大檢視雖然還是有些抹除感，但髮絲算清晰，且背光的運動內衣，以及人臉雜訊抑制的效果還不錯，也沒有出現奇怪的色塊。開啟景深模式後，可以在右方袖子處發現小破綻，但整體效果與主體的凸顯感都營造的不錯。至於這組為何沒有開 HDR.....稍後夜景篇小編就會說明原因了。一般景深來看一下路邊休息的狗狗，這邊對比呈現一樣比較高一些，放大檢視畫質毛皮的部分細節處理得還不錯；開啟 HDR 後雖然右上方的藤椅亮度有明顯增加，但狗狗主體似乎有點過曝.....\xa0一般HDR接下來檢視一下夜景的整體表現，一般模式下的顏色一樣是基於現場基調，不過對比稍微濃重一些。放大看畫質的話，就可以發現鬆散與油畫感變得比較明顯，跟日拍的表現相比算是差了一些；另外，小編在先前測試不少 HMD Global 的新生 Nokia 時，曾經提到 HDR 時滯過長，相當容易造成夜景 HDR 手震，這個現象在 U12 Life 也出現了雖然說下面幾組範例的亮度都有顯著提升（開啟 HDR 後測光還會自己加亮），但按下快門後的停滯實在太長，小編在屏住呼吸的狀況下連拍了 5-10 組，最後挑出來的樣張還是有晃到.....希望未來能透過軟體解決這個問題，不然夜間 HDR 這個功能可以說是幾乎無法正常發揮原有的好實力的.....一般HDR一般HDR一般HDR對焦性能上其實 U12 Life 給人的感受雖然沒有 U12+ 飛快，但在光線還算充足的夜景中，拍攝貓咪其實也不是什麼太大的問題。\xa012最後來看一下 U12 Life 的自拍範例，首先整體風格與主鏡頭一般模式相近，都是一個對比較高的呈現方式；開啟美肌後膚況則是有變得明顯平滑，雖然不能調強弱；但整體走向算是相當自然，喜歡自然風的同學應該會讓它變常駐功能吧一般美肌◈功能稍早介紹 U12 Life 的螢幕設定時，大抵可以看出其採用的作業系統似乎是走原生路線，比較少 HTC 自己客製化的影子（還是有留像是 BlinkFeed 等資訊頁啦），這邊也來看一下機身的基本設定（有 NFC 可用於行動支付使用）。基本設定基本設定下滑螢幕的控制、通知中心快捷鍵也是原生 Android 的設計風格，一樣也能自行編輯需要的功能做使用，但數量就沒有那麼多元了。控制中心控制中心安全性也有機背的指紋、基本滑動、圖案外，Google 的 Smart Lock 功能也同樣搭載之餘，原生作業系統提供的臉部辨識機能也有搭載；但要注意這個臉部辨識只是提供解鎖，要進入首頁還是要用手滑螢幕。安全性設定Smart Lock臉部辨識先前隨著 Google 新旗艦 Pixel 3 雙機終於引入台灣（其實也跟 hTC 也有點關係啦），也同步帶來智慧助理 Google Assistant 繁體中文版的好消息，U12 Life 也能藉由聲控或是長壓 Home 按鍵的方式做開啟使用。U12 Life 配置 Android 8.1 作業系統，這裡也同步用了安兔兔做基本跑分，最後得出 117,017 分的成績，以整體的硬體配置來看，也是中規中矩啦.....作業系統安兔兔跑分由於作業系統幾乎採原生的關係，在省電模式上也是藉由 Android 起初的相關功能做調整。U12 Life 內建 3,600mAh 電量，隨附的充電器功率為 5V 2A，且機身也不支援快充，有點可惜了還算大的電量。在測試續航力時，同樣將螢幕亮度固定至 50%、關閉藍牙、定位做 PCMark 2.0 的續航測試，但測了 4-5 次最後都閃退，只能拿同步紀錄的電力 APP 給大家做個簡單參考；可以發現從 95% 時開始測試，大約 6 小時 50 分鐘後電量來到 20%，有時間的話小編會再多試跑幾次看看.....充電速度部分，則是從電量 14% 時以原廠的充電器具進行測試，約 1 小時 50 分鐘後來到 100%。這邊也附上 U12 Life 的官網規格表給各位網友參考～◈小結整體來說，U12 Life 在整體的硬體規格上並不算是領先族群，但部分規格像 3,600mAh（只可惜沒快充）、3CA 都算中階機中比較有亮點的地方；但真的要說最吸睛的地方，應該就屬機背的全新雙色水樣表面了，這段期間裸機使用的狀況下，機背沾染指紋的情形真的少蠻多的（刻線的地方）；且水樣表面處理工法應該是延續 Desire 12 雙機的壓克力材質，整體質感的呈現也是蠻有特色的。不過在作業系統上，U12 Life 走原生路線並不是說不好，只不過 HTC 自家的客製化功能變得較少，對於衝著 HTC 調校的消費者來說，可能多少會有些失落；但從另一個層面來看，也能吸引喜歡乾淨介面的朋友，這點跟 Desire 12 雙機就有做出區隔。相機表現部分，U12 Life 日拍算是中規中矩，有出現微微抹除的狀況，整體風格、對比也比較濃郁一些；HDR 表現則是蠻不錯的，該補正的地方都有做調整；但夜拍 HDR 時滯過長（Desire 12 也有類似問題），導致夜拍亮度雖然提升，手震機率也跟著大增.....夜拍的畫質部分，雖然以不到萬元起的手機來說算是有符合期待，但畢竟名稱還是有掛著 U12 的名號，小編給的期待還是會比較高一些，因此夜拍也還是有進步空間的。']",2018-10-26
['【分享】hTC U12 Life為什麼要用雙質感設計？原廠師妹介紹'],https://www.mobile01.com/topicdetail.php?f=566&t=5606120,['昨天去免費體驗VIVELAND時剛好也是U12 Life上市訪問一下原廠講師背面設計可能的原因本來覺得下面這塊的雷射刻紋很突兀問了才知道原來可以避免沾指紋(上面還是很沾)側面長這樣摸了刻紋還可以知道哪邊是下面的確避免了一些可能拿反的情況比如說從口袋拿出來很防呆加上電源鍵也有防呆感覺很適合長輩至於設計成這樣好不好看就見仁見智啦以萬元中階機來說這台除了外型以外還能想到的亮點就是4K錄影了'],2018-10-21
['請問一下HTC u12 life 的擷取照片快捷鍵怎麼按'],https://www.mobile01.com/topicdetail.php?f=566&t=5605558,['如標題所示，請問一下HTC u12 life 的擷取照片快捷鍵怎麼按，謝謝'],2018-10-20
['官方影片：ＨＴＣ\u3000Ｕ１２\u3000Ｌｉｆｅ'],https://www.mobile01.com/topicdetail.php?f=566&t=5600472,['U12 Life影片背景音樂滿可愛的，聽起來感覺好像是配什麼手遊小遊戲之類的音樂畫面當中的珠珠除了粉紫粉藍還有一個淺橘不會是藏一個隱藏版顏色?'],2018-10-15
['hTC U12 life實機漂亮--月光藍'],https://www.mobile01.com/topicdetail.php?f=566&t=5599029,"['待在威秀等時間看電影猛毒的時候 看了展機我一直誤會以為藍會偏向U11天空亮藍一點的那種整個大誤解........月光藍顏色該說深藍加銀灰色?質感蠻好機背下半部的觸感很妙不知道怎麼形容,就真的能摸出一條一條一條比起我手上的U12+就沒這麼容易滑手,上面還是會有指紋沾到毒啊只有月光藍沒遇到暮光紫']",2018-10-14
['所以....HTC U12 Life售價要賣多少比較好'],https://www.mobile01.com/topicdetail.php?f=566&t=5596126,['預測一下中階機的HTC U12 Life國外有台灣還沒上市也還沒看到價格消息外流出來在這個時間點台灣到底賣多少比較恰當NT$10000?參考規格處理器：高通 Snapdragon 636主螢幕： 6 吋 18:9 螢幕記憶體：4GB or 6GB RAM儲存空間：64GB or 128GB ROM主相機：1600 萬 + 500 萬、F2.0、HDR、人像模式、專業模式、夜景、4K 錄影功能前相機：1300 萬畫素、F2.0、柔光燈、BSI sensor、HDR、美顏模式、1080p 錄影SIM卡：micro SIM 卡，三選二卡槽、4G+4G 雙卡雙待、支援 Cat.11作業系統：Android 8.1 Oreo with HTC Sense電池：3600mAh、USB-C特色：指紋辨識、藍牙 5.0、NFC重量：175g顏色：暮光紫、月光藍'],2018-10-10
['..大膽一點的HTC U12 Life'],https://www.mobile01.com/topicdetail.php?f=566&t=5589541,['U12 Life大膽的用上下兩層的設計不如一次搞多一點特別顏色至少有個粉紅色iphone XR都出到黃色了跟風弄一個黃或是弄一個上面跟下面顏色不同的搭配如何紅配綠西瓜色恥度要非常高'],2018-10-03
