Title,Content,Comment,Date
[購機] 7k. realme x50 vs.redmi n9p,──────────────────────────────────────1.預算範圍/考慮機種：7k. realme x50/redmi n9p2.使用需求(螢幕尺寸/拍照/效能/續航力/防水/記憶卡...等)：fb line 偶爾拍照與休閒手遊3.品牌喜好(不要XX品牌，要OO品牌)：無4.補充說明──────────────────────────────────────最近老婆的mi max3 已經快不行了想說給他換個手機。老婆堅持手機不要超過7k目前看下來不超過7k的手機大概realme x50跟n9p老婆偶爾玩一下遊戲，主要就是視訊通話跟給家裡兩隻狗拍照，還有line跟fb的使用昨天去地標走走，店員也是推薦這兩支請問大家有比較推薦的嗎？  謝謝大家,"n9p。大螢幕n9p 上5G選X50。小米用習慣就N9P吧。老婆的意思她出7k，剩下你付，所以請買i12吧。我跟老婆都是果黑lul。偷偷幫她加價換1萬多的手機。n9p跟10t lite的話哪隻比較推ㄚ。預算7k如果不要5G當然選x3。x3超過7k. 老婆查到價格超過她會直接丟在旁邊。可惜欸 x3 7990 前幾天蝦皮85折卷下來才6千8。你老婆真好不亂花錢。好歹給老婆三星sony，a42 a32, 6g的。隔壁版發文7k應該收得到。老婆對三星sony印象太差 直接不考慮。撐到下個月蝦皮85折買x3。X3好像通訊行7300上下地標應該7990。女生有的可選OPPO A73應該也6990。二選一，X50，另外推X3。偷偷加一點買個 pixel4a。剛問老婆。他也是覺得x50跟n9p擇一就好。雖然老婆是這樣說 但你買好一點的給他 她會很開心。個人X50使用中，推。我是買n9p給岳父，從n5升級的，操作幾乎沒變，曾比。較處理器，但其實不lag、拍照好就好，5G還要幾年才。可能會用到。x50 +1 以現在6/128GB版很划算。好老婆...到底要積多少陰德。老婆最後選了n9p. 他說不用重新適應就是最好的選擇。，謝謝大家的意見。我是買 X50E 6990蝦皮女人節入手。你老婆真的內行 MIUI用過的都說讚。N9P已經降到甜蜜點了 你老婆裡害。陸版N9P，台版N9P跟N8P根本沒差多少，誰買誰盤子。MIUI用慣了就N9P吧 女人不太在意那點效能差距。x50比價王有優惠http//i.imgur.com/9fVDAvm.jpg。如不排除陸版，京東realme v15六千（有折價券還可。更低），可上FB找realme同好會還是同樂會，公開社。團，裡面有高手用v15發美照。推乾麵",2021/03/05
[問題] realme x50一直沒有跳通知,手機版首po 如果有格式不對立馬改前兩個月換x50真心覺得這隻很不錯有時間再來寫點優缺點文章但最近碰到了一個問題gmail跟tronclass(教育軟體）都不會跳出通知不管是聲音通知還是通知中心的橫幅都沒有已經在設定裡的通知中心確認都有開啟了但依舊沒有效果（很抱歉JPTT不知道為什麼不能上傳圖片，只好用敘述的，如果留言能補圖的話我再補給大上網查可能是手機管家這個app的鍋於是我進去調整允許兩個程式自啟動但依舊沒有效目前的解決辦法之一是改用outlook信箱的問題姑且解決了但tronclass無法取代啊...很容易漏掉重要的上課訊息但line或messenger這類就不會發生這種情況想請問各位是甚麼問題，能夠解決嗎，謝謝！,"把app鎖在後台試試？。刪掉重裝看看。看看是不是誤點手機管家最佳化，app被強制關後台。""再""補給。樓上好無聊==。01那邊是清除快取資料，重新新增帳戶，就能收到了。陸機好像滿容易遇到這種狀況。從Gmail的設定裡，選帳號後進去有通知管裡看有沒有。開，手機設定跟Gmail 設定都要開。",2021/03/03
[心得] REALME X50,因為板上討論不少就入手了雖然有一些預期之外的小缺點或者不如預期大致上算是對得起價格的手機不過這裡分享幾個針對與拍照相關 我感覺到的缺點如果有不清楚或者有疑慮的可以參考作為比較基準先上幾張直出的照片都是使用2X的鏡頭稍早隨手拍 勿怪https://i.imgur.com/995xrkO.jpghttps://i.imgur.com/6UnvhBl.jpghttps://i.imgur.com/U6xIXBJ.jpg首先 最大的缺點就是螢幕有夠暗在室內使用就算了到了戶外 基本上是看不到細節的拍照構圖只能根據大概的畫面 憑感覺拍而且不管是相機或者圖片庫都沒有「強制螢幕調到最亮」的選項而且調整亮度的介面設計除了很智障(很傷眼)更大的問題是......在戶外根本看不到那條調整列https://i.imgur.com/GUlrHWe.jpg總而言之如果對於喜歡拍照的人請務必把這點問題納入考慮再來談談內建的相機軟體介面如下圖 相當「古典」https://i.imgur.com/FAbYii3.jpg而且在不同模式下介面排列和畫面尺寸等等的一致性可以說是趨近於零(但是比SONY好多了)就好像...你需要學習兩套照相軟體一樣https://i.imgur.com/9l5nwqd.jpg不管是哪個模式 都很難用也不直覺先不提沒辦法預設以PRO模式開啟這點或者明明是PRO模式了還不會記憶參數這點或者說進入退出的麻煩度多高(比SONY好)......就算是只使用自動模式拍照也蠻痛苦的每次我要調整EV都要用力滑個五、六次既無效率又惱人 而且可以調整的範圍很窄還不是長按對焦點以後就能馬上調整只能說有點不知所云像我是從華刀石頁換過來的相當不習慣也不能理解https://i.imgur.com/3Lpo1uN.jpg至於照片品質本身先說一點 出了除了主鏡頭我應該都不會想用吧https://i.imgur.com/O3igqmB.jpg也不知道為什麼預設的變焦選項是超廣 1X 2X 5X 明明第二鏡頭是 3X ?至於結果如何? 如下圖https://i.imgur.com/dkIuD3v.jpg至於那個長達「四公分」的「超級微距」一句話 廢物 從任何角度來說都是https://i.imgur.com/NCKdWJ4.jpghttps://i.imgur.com/h4HoR1k.jpg不要問我為什麼照片形狀不一樣沒得選 即使是PRO模式都沒得選相機軟體發色鮮艷這點是好是壞就是見仁見智了但是減少了後製調整的空間需要清淡發色照片的請自行安裝GCam可以支援三顆鏡頭(包括人像黑白自拍鏡)最後稍微提一下相簿軟體https://i.imgur.com/4HeR11z.jpg有基本的功能不過 就像上面的示意圖表達的這玩意就很明顯感覺只是個應付了事的軟體設計者可能沒有在使用社群軟體如果各位知道不錯的替代品煩請推薦需求:選擇刪除是是否使用垃圾桶、是否確認自訂或釘選常用或最愛資料夾包括上文字和塗鴉(自訂顏色)的基本編輯局部馬賽克或模糊 照片拼貼功能,螢幕很暗沒記錯的話就是這支的通病～。X3 螢幕也是很暗。感覺你拍照能力蠻好的  拿這支太委屈你了。都願意為拍照研究到這程度了 真的值得多花點錢。夭壽，成像爛成這樣。推。可是你拍得照片很好看。夜景可以多拍一些嗎？這支有光學變焦嗎？。剛剛看一下規格 2x變焦是裁切的 不是光學的。有用朋友的，螢幕真的暗，但是順暢度很不錯。個人認為 3x以上才有光學變焦的需要 2x裁切就好。因為通常主鏡頭規格比較好 副鏡頭不怎麼樣 2x光學不。一定比2x裁切好。感光是三星還是sony。realme的手機就是cp值高，拿來打電動的啊....cpu。電池 散熱模組同級最好，其他都costdown。話說app問題好解決，買一個app就可以，狀態列太暗不。能更改ui顏色嗎。版上當初就說這台要拍照的不要買不是。這台買來拍照只是附加的，你是不是誤會什麼了？。所以我不會看討論熱度決定買什麼手機。以前我覺得紅米的螢幕用料很普。看過realme後我才知道。原來還有比紅米爛很多的螢幕。這價錢螢幕就是這樣，信不信720P A42亮度屌打。太多 同預算區間不就設條件做取捨 當然先看優缺點。去年從ZF3換X50，同樣亮度自動戶外小輸之前ZF3。這價位SONY IMX586沒OIS其實也沒啥好挑剔。重拍照為什麼會選這隻？vivo拍照能力好很多。我這台也是裝Gcam。這隻螢幕真的偏暗 但我是買給我媽當室內追劇用還好。這支真的是SONY IMX586? 他的相機比realme x3好?。沒有任何資訊顯示他是SONY歐，我認為不是。UI部分太暗應該是你開啟黑暗模式。另外主鏡好像不是SONY的耶，如果是網站應該會拿出。來說吧。要拍照買pixel呀。拍照+手動怎麼想都不是這種主打處理器的CP機。拍照邏輯給介面，幾乎所有手機都是這樣，現在已經是。直出的時代，但是多一兩萬，螢幕亮度，鏡頭素質都可。以改善，不過你的需求也只剩下索尼 而已。小米10T 螢幕比x3 和x50還要更暗。調ev值真的會調到火大。我指自動模式下。costdown在無法直接比較的螢幕跟其他地方，你這情。況應該是使用最廉價古老型號的面板。才會有這種表現，光照強一點就無法看清螢幕。這種手機基本上就是四個湊數鏡頭 至於介面 ColorOS。的相機UI本來就是以難用著名 用過OPPO就知道 基本上。就是拿來給人免動腦拍 其他都NG。戶外改淺色主題看會不會好點,2021/02/13
[購機] 小米10T PRO / realme X50 PRO,**購機文的標題須為金額+簡單需求說明，問機前請先爬文**問機文刊登後，須於發文起2日內，於內文推文/編輯/回覆板友建議。有違 [問機] 格式與規範發文，處以刪文，累犯者則刪文並水桶3日以上。(以檢舉制為主)========若已詳細閱讀，請將上述引言刪掉，c──────────────────────────────────────1.預算範圍/考慮機種：例：10K-20K/iPhone12 Pro Max、Note20U、XPERIA 5II小米10T pro / realme X50 pro2.使用需求(螢幕尺寸/拍照/效能/續航力/防水/記憶卡...等)：上課拍筆記、偶爾玩手遊(Lolm之類的)、滑ptt3.品牌喜好(不要XX品牌，要OO品牌)：剛剛用手機發、整個爆炸= =,？。怎麼變這樣==。?。什麼鬼。國王的購機。推。10T pro，目前用起來蠻順的，但建議要去實體店拿拿。看重量。。??????。我本來想換10的，但是去專賣店試用過後就滅火了，。太有份量XD。10T*。選好刷機的。除了那個突出的鏡頭 其他都可接受。10T真的很重  你先去拿拿看。10T重有好處啦 遇到騷擾可以直K人家的頭。10t pro真的太重了。真的重。我拿一晚上就覺決定賣掉了。X50 Pro也沒多輕 一個205g 一個218g。玩遊戲怎麼可能不考慮iPhone???。iphone玩遊戲續航不ok。重遊戲x50p 要拍照好一點選10t。重是重 但續行很猛。要升級選米家高通好刷，藍V綠O&R都沒得刷。10tpro拿幾天了，重量無感。10t pro 電量大很爽，上班一整天回家還有50%。本來拿mix2，買10T PRO，重量無感，續航有感，滑順。度超有感,2021/02/11
[問題] REALME X50的暗色模式,入手X50後 開啟暗色模式的話文字會變成有嚴重光暈(字的外圍會多一圈)整個文字糊掉 不知道是REALME系統設定的問題嗎有沒有解方(其他家的暗色模是沒這種困擾,吱吱表示。這猴腦 其實是豆腐做的 這天靈蓋 是椰子殼。5F吱吱表示。本是同根生。五樓被獼猴拿賴打烤覽啪。我也是用暗色模式的但是沒有這個問題。你拿到機王了吧我也沒這困擾。https//i.imgur.com/4dAhzrd.jpg。3pro偶爾會，等一下子就正常了。有換字型？預設+加大使用正常。前幾天去店面體驗就有發現這狀況...當下也很傻眼。拿另一台REALME但型號忘了，測試就沒這狀況。我的X50深色模式正常，另外1/30更新後有5+4G雙待了,2021/02/02
[購機] realme x50 pro vs mi 10T,1.預算範圍/考慮機種：realme x50 pro / mi 10T2.使用需求： 手遊 FGO\BGD\爐石戰場 漫畫 YT 圖奇3.品牌喜好： 上一隻拿poco f1 用的蠻順手的 小米的更新也很積極             還是有持續收到版本更新             對於MIUI的多工設計也用的很順手4.補充說明： 主要在想有沒有更便宜的865選擇 雖然這次比較想換全屏的手機             本來是想買ZF7 但遇到上次的事件 再加上ZF7也不便宜             不過我玩的遊戲好像優化都是IOS比較佳 845 -> 865不知道換起來有沒有差別             順便提一下 我手機門號是中華電信 希望能有2CA以上的支援,50 oled 好很多。10t lcd很舒服。看你喜歡LCD還是OLED，系統的話看之前推文大部分推。薦小米MIUI。小米10台灣還沒上市啊現在只有前者能選。MIUI用習慣就繼續選小米吧。x50 pro 支援中華5ca。不過x50 pro的藥丸前鏡頭真的很難看= =。10T PRO。10T pro +1。10t。用過很多牌子，realme的系統真的不是很好，原本使。用realmex3要等換小米11，但最近受不了，直接去換。10T用，。免問使用細節，就是一個使用經驗跟感受，供你參考。陽光下螢幕泛白應該是設計，遇到強光時拉高對比，好。像有人說是陽光屏技術，另一種做法就純粹直線拉高亮。度。realme 用過不行，這品牌以後直接拒用。10T+1 我從華碩5Z轉戰10T 幾個功能玩手遊超好用。推 小米。看到12樓 想幫補個刀：家人都用紅米系列數支 入手Re。alme 5後嫌到靠北 最近買了POCO M3讚不絕口 Realme。UI到底多雷 一樣平價機 UI可以弄的人人嫌 真不簡單。加油好嗎。小米可以完全關閉螢幕掛手遊。但MIUI的權限設定對一般使用者很不友善耶。。哇 有點嚇到 MIUI 跟Colors都用過 雖然很吃個人體。驗 但應該沒說的那麼差 我是兩個都ok 用起來都順。剛好版主有玩FGO 目前使用X50 pro使用體驗是日版。跟台版都很順 寶具開起來也不太會頓 如果習慣MIUI。去買10t應該也不錯 如果想換個口味選Realme也是ok。的。我會選小米，realme的系統不行。小米的系統真的讚。MIUI用的順手 就10t繼續用呀,2021/01/30
[情報] realme X50 Pro $12990,剛剛10點鐘看到的https://imgur.com/DyeVoKx電腦家24H X50 pro $12990至於儲值金或信用卡優惠就看各自本事,"@@跳水好快。為什麼這支才90hz。跳水跳真兇。堆料品牌pass。這牌只有公務機才會想買。跳起來~。這價格，是想應對小米10t嗎。價格真殺，不講武德，擺明針對10T而來。堆料機跳水不意外，不過還是一堆人自以為買便宜。性能至上的，不在乎質感美感的可以買。。反正realme當遊戲機蠻好用。這支外觀質感還不錯吧 手感很好 但重了一點。坐等8990元。上個月買15800乾阿。退鉗拉退鉗。跟小米拚吧，小米在台價位廣泛。比HTC U20好上不少。865搭配他的快充打遊戲不錯外放音質也不錯，相機堪。用這樣。這支只有單卡 只有單卡 要不是單卡我還不買爆。猛。當遊戲機很好用。同事買了一支，一直說好漂亮，然後我拿出RENO10X跟N。EX3，他就安靜了... 不過X50P外放是真的不錯，快充。很快。。這支質感美感都不錯，可能就差了個蘋果的mark吧！。那兩支也沒多好看吧= =。不降根本打不贏小米10T吧。他出公差了，不然馬上三支擺一起拍照看看就很明顯了。...。之前S10+雙挖孔一堆人說醜，怎麼這隻就變美了。外觀又不是只有雙挖孔。單卡機[email protected]。就沒什麼設計的中階機，不過至少比瀏海機好看。這價格暴打小米10t吧？連10t pro都瑟瑟發抖。樓上講到重點了，外觀就是沒什麼設計直接公模套上。堆料，但也不算缺點，賣的好比較重要。。12g耶。價格實在香  不過單卡真的好致命。這個價格配這個規格可以了,有其他需求就加錢錢吧。好想知道拿這種堆料手機的都是什麼樣的人。太香了吧 目前最便宜的S865手機?。規格至上的可能會覺得很讚，但是軟體方面是從紙面。規格看不出來的。預算不高的人。想知道管別人拿什麼手機的都是什麼樣的人。好奇的人  哈哈。S865+這價格真香阿。Color os是有多爛 我覺得很乾淨好用啊。我最近用miui反而覺得好複雜 好麻煩......。安卓軟體最強的是pixel，還不是一堆人嘴規格。難怪三星旗艦沒人要 QQ。1萬初就有旗艦規格 只有少數有錢人要花2-4萬買三星。旗艦。這版真嚴格，蘋果不能拿 cp堆料機也不能拿，買個手。機還要被公審。只比處理器數字連國小生都會，產品有很多細節是規格。看不出來的。某些人心中的安卓第一品牌  屌打同價位電子立及。所以哪些細節呢。基本上不會偷料的廠商只有老品牌，中國品牌都會偷。，偷多偷少而已，有些貼牌機也會偷。只看數字就會產生護板神機這種反指標悲劇。真的被三星賺翻了 旗艦賣2-7萬 還有人可以護航。那些管人家拿什麼手機的，是要幫忙補差價嗎？。結果有人1萬就能做出來了。雙11 13990。老品牌偷料才偷更大吧，n20 s21連玻璃背蓋都給不起。865瘋狂跳水。安卓遊戲機也只能掛一些自動戰鬥刷怪的遊戲吧。也跳太快...。https//i.imgur.com/aOisIOb.jpg。https//i.imgur.com/LNYvQSk.jpg。865+12G ram。連特價都可以酸，這版到底多自命清高。https//i.imgur.com/KsGjbJu.jpg。""產品有很多細節是規格看不出來的""那你可以說說所謂。的細節在哪嗎？。還是又要吹什麼pixel神調教這種幹話?。像是沒有蘋果logo 啊，不配稱為手機。865有可能賣到8990嗎？。手機看品牌即可，一般人買三星、google跟蘋果旗艦機。就夠了，其他不用看。反觀華碩的價格==。現在又變成看品牌即可?不是嘴的一口細節，趕快評論。一下所謂的細節讓我開個眼界啊。至少稍微掰個細節啊，諸如啥螢幕品質不如競品、使。用膠帶之類的，把話題扯掉很微妙。realme的手機就是感覺特別耗電而已 我的XT是這樣。realme的哪一隻有出無線充電的，台米也不出了。不過果粉都是看logo買手機的想必也講不出什麼東西。知識是免費的嗎？。完全感覺不出來是4000毫安的手機。單卡也太致命。#1SgCRjZj (MobileComm)。#1SgFBBeE (MobileComm)。原來處理器用865就是旗艦了。4200電池，202g重...。套句車板名言：買Honda的車。就是買本田引擎附送你車殼。這就標準只要旗艦Cpu(通粉?)。其他都不重要的人會買吧。CP機沒雙卡太慘了。那個講偷料的，還沒回答為什麼n20 s21那種價錢連玻。璃被蓋都給不起耶。查了下這支內建256GB 但不能裝記憶卡 小米10T也不能。想知道其他都不重要的“其他”是指什麼？ 希望提供。具體客觀一點的看法。12K的S865好香喔！。結果是一擊脫離的嗎……我還一直期待有何高見。我個人覺得以會買CP機的人來說。喇叭,相機,螢幕,軟體使用方面都算其他。如果你要說每個人想法不同。那這個問題沒有絕對正確的答案吧?。就預算跟需求選擇手機 就必須  可以當人誰要當畜牲。就必須取捨。就遊戲機啊 不行逆 在意性能cp也會有人酸 笑爛。選手機跟當人當畜生也有關係喔。太狂了吧   哇噢。細節喔，邊框容易掉漆，有時候觸控失靈要休眠重開。這種小問題吧。規格差不多但是價格差那麼多當然只能扯品牌了，這。就是所謂的品牌價值。這隻日常使用+不太在意拍照+遊戲這價位就很香啊。wow 台米一回過神開始進手機賣 真我就嚇成這樣喔。果然有競爭才是好事。手機當然要用塑膠背蓋才是旗艦啊。Pixel軟體強在勤於更新而已，其他方面跟陽春麵差不。多，聽說長截圖跟螢幕錄影到最近才有喔？。長截圖還沒有，螢幕錄影有了。說真的13k的s865還能嫌就知道這裡反指標了，這邊只。能接受旗艦soc，16g 512g，軟體還要可以更新三年以。上然後賣不到兩萬。。然後一堆谷粉說系統順到翻天，問他玩遊戲呢不是人。就消失就是說沒在玩遊戲。這牌對手就小米，米粉最好會在意是不是堆料機。神調教s765g也不可能有s865效能。現在手機性能差不。多，差在很多廠商大概更新一版就放生，貴一點的三星。pixel至少更新兩版以上沒問題，現在更是保證可以更。新三到四版，很多人都沒算軟體的成本。。玩遊戲？蘋果笑而不語。小米10t pro一上 這牌就開始跳水了 讚嘆小米。一直對堆料這個名詞不解欸，一樣的價格買沒料的比較。爽嗎XD。雖然我不是三星粉，用背蓋來評論也很搞笑，你怎麼。不說用金屬背蓋才是真旗艦？。那個說老品牌比較不會偷料的，還沒回答為什麼n20 s2。1那種價錢連玻璃背蓋都給不起耶，甚至連充電器都給。不起了。很搞笑？那為什麼不給啊？說啊。@wewe44556 罰你重看我的推文  你誤會我的意思了。某些粉就覺得只要拍照好軟體更新有3年以上，加上心。靈加成就可以用765G上打865，要玩遊戲請去買蘋果。你先去查一下4X4 mimo和CA再來嘴三星比較有說服力。好了啦 就目標客戶不同 針對的是不在意是否中國品牌。@sinachao 懂你意思了  但你這個比擬也太沉重了  買。個手機而已。短暫持有半個月不到就賣掉了，軟體問題，非常不順。手。低價能買到規格不錯的消費者。塑膠背蓋對消費者有好處，摔了不容易破維修便宜很多。。。https//i.imgur.com/5KoBk5R.jpg。偷料我印象最深是號稱小金剛的note7，用手掰彎的影。片，這才是偷料之王。還跑去送修，降版本 ，反正很不順手，UI體驗不好。三星雖然偷背蓋充電器，但是螢幕給你最頂級的，這成。本比背蓋跟充電器都高啊！。嗯 5 pro  給家人用現在尚無問題。目前UI體驗極佳就是小米，哪台堆料好用我就用哪台，。不好用就是不好用，沒什麼好護航，真我其他台我都。有買，整體還算不錯用，就X50 PRO小問題最多。顏色為什麼能醜成這樣。一堆反指標，就知道這支可以買。會刷機->小米 遊戲機->真我 自拍->OV 影音->三星索。尼 黑科技->谷歌 各取所需啦。本來規格才是評估重點 ，真香。這價錢實在有夠犯規了。S21螢幕給最頂級的，語畢哄堂大笑。那裡不頂級，1200nits，48hz到120hz動態調節更新率。，市面上有哪個手機有這種螢幕。12990只能買三星A71 5g了 嘖嘖。然後再拔2k跟曲面螢幕嗎。打趴他自己REALME 7X，S865VS天璣。這價格剛好而已。規格跟價錢來說，可以阿 這版有些人真嚴格。中國手機真香。s865 已經是過季 SOC。不買堆料機的都是盤子(蓋章)。沒有曲面算優點吧，2k變fhd就是回歸主流規格而已。這版還真嚴格，不降叫盤子，降價叫偷料。過季還是很香啦。888現在還沒看到調得好的。真我PASS。系統很普通 跟原生一樣難用。865www。865過季www。單卡 pass。寧願捏一點買小米 或捏大力一點買哀鳳。現在手機不能雙卡雙待的 我真的不知道到底出來幹嘛D。沒曲面這麼優的話怎麼s21u還是曲面？2k降成1080p回。歸主流這種話你自己信嗎.. = =。現在我知道了 就是推出來跳水的。戰手機真無聊 看需求在哪喜歡就買 XD。realme x7pro：ㄅ...ㄅㄈ。實拿x50 pro   絕對對的起價位 一堆看牌無腦酸zzz。說一句realme 跟小米吧，我10t買回來外放喇叭跟x3。比差一大截，直接退貨。小米喇叭還是不行。買x3才沒多久zz。都裝殼 有差嗎？拿來打遊戲就好了。手機外觀好也不會讓妹子看到手機就想跪下去素，當然。選cp高的。這台拍照會贏10T pro嗎。X3喇叭比10T好!?   真假。查了一下感光元件跟X3一樣的GW1，去年在板上被某些。人吹到飛天。s21u曲面也是一堆人哀嚎啊！不過因為螢幕大用曲面手。感較好，這次就s21+比較不值得吧！貴5000只多800mah。還有玻璃背蓋跟uwb。。三星賣那種鬼價錢，用的營幕好一點很合理吧！講的。好像多佛心一樣。手機一分錢一分貨啊！你就看15k會不會用到dynamic a。moled 2x的螢幕。。我還是選10T吧，ui 就值了。推文好像有說到一些使用的小缺點，可以詳細一下嗎。不然還蠻想推親友的XD。https//m.mobile01.com/topicdetail.php?f=789&t=6。261368&p=5。上面討論串我開的XDD，不曉得後續如何，反正我用的。不順，我買，Realm6,X50 5G,X3都用的很順利，就X50。PRO最多問題。香。先降價搶在Mi10Pro吃市佔，聰明！。好煩 粉絲怎麼明明不相干硬要來講三星多好。這價位沒對手 賠錢賣嗎 扯。手機硬體本來就便宜啊！貴的是後續的更新維護。。無感。星粉是怕這時間這麼殺會影響s21銷售嗎？。星粉根本不會考慮大陸機，就像iphone使用者送他安卓。機他完全不會考慮一樣。x3爽爽用中，也沒特別耗電啊。當遊戲機不錯 快充也很方便 之前跳水時買 這次再跳。水看起來是對Mi 10T特攻 有預算上限但想爽玩遊戲的。朋友推薦一個。雙11 蝦皮13990入手 根本CP值爆表 沒想到還有更便宜。？！。50w充電 12g ram 高通865 我覺得 爽。的確他的ui有點難用反直覺 但我資工系 任何介面我都。可以適應。小米喇叭不是不行，11和10音效都很好。正常啦。S870 S888 都要出了，S870 還是當中階。。S865 要當高階賣只能在 S870 還沒出來前。。S870當中階?QQ。左岸的小米10 也開始降價了。。小米10T/Pro除ui外，也要從螢幕角度切入去看。目前。旗艦主流都是OLED；LCD要買到旗艦級，價格又便宜的。，大概就是小米10T系列了。所以仍有一票LCD支持者。在等，都快月底了QQ。補充一下，上面是說S865；如果不需5G，那就真我X3。。。現在上面的贏865也沒很多吧。865這價格剛剛好吧。Pass。S21U曲面一堆人哀嚎？？那不叫曲面吧。中國米。怎麼沒人推：個資不值錢嗎？。買三星的凱子瑟瑟發抖。中國手機好香，華碩架刀子，個資不值錢。沒雙卡沒耳機孔怎麼能叫堆料，是說有人不愛堆料難。怪喜歡哀鳳偷料。少雙卡真的是一大缺點 所以我只能買X3。抵制華碩買真中國機也是蠻好笑的。NEX 3 真心覺得不好看.... 竟然有人喜歡。手機板沒有人抵制華碩好嗎 !。既然要買中國機當然買正貨 幹嘛買山寨貨。呵呵，遇到共匪機就只會真香。865欸，你各位一萬三的865要去哪生啦，要不是單卡我。就買了。笑死便宜就說堆料。單卡是硬傷。很強了,屌打一些低階智障規格,還賣超貴的盤子機。我有看gn大的文哈，之前問題真的不少，換了最近最。新的沒什麼問題了，12990我覺得可以買，如果吧不在。意大陸機和單卡，喇叭外放真的不錯。也跳太快了QQ。現在換手機好麻煩，很多都要重設。共機也在推,咲死。上一個品牌嘴軟體有差，UI有多棒就有多棒的是HTC。。嗯………同規格機種ram HTC768三星1g 然後就被打爆。了。s865 ufs 3.0+ lpddr5 65w 遊戲性能已經和s21, Ze。nfone 7一樣是安卓t1梯隊了",2021/01/25
[問題]  realme x50 關機充電自啟,最近發現一個問題realme x50 和小米一樣支援關機鬧我睡覺都會把手機關機充電手機會等到鬧鐘所設定的時間前5分鐘自動開機但最近發現realme x50關機後插上充電線後不到5分鐘就自動開機了，明明離所設定的時間還有好幾個小時這到底是什麼問題？？,小精靈 嘻嘻。這樣設計就是怕電源鍵壞掉 很貼心的功能啊。這應該是有bug吧 要不要試試不接充電線的情況下長。按電源鍵強制重啟再試試。手機關機再插電本來就會開機啊。安卓關機充都會自動亮螢幕吧?。不是只差有沒有進系統而已嗎?。關機充電的開機這我都叫半開機   差別在鬧鐘會不會。響  有時候充到飽會自動開機   鬧鐘裡所當然就能響,2021/01/24
[問題] 關於realme x50的定位功能,最近購入一隻X50 發現只要定位功能是開的重開機之後會再詢問要開啟定位功能嗎？但是如果定位功能是關閉的重開機就不會詢問想請問有使用X50的人也是這樣嗎？謝謝,"我也是開機就被問...。想順便問wifi問題...設定那邊已經關掉不開，但是我。只要移動地點後他自己又會重新搜尋然後跳通知找到。新wifi（好像不會直接連）,怎解...。我還以為是我手機的問題勒 我問客服客服還說不會。我之前那隻x50也是。我的不會",2021/01/20
[問機] Google pixel 4xl vs realme x50 pro,小弟最近想從i6s plus 重新轉戰android 但最近看到兩款猶豫不決所以想請各位幫忙一下預算2萬內 目前看到 pixel 是17600，realme 是15400 比google便宜許多 如果在這價位有更好的也可提出需求遊戲-基本的有pubg 明日方舟等小油game 如果轉回安卓應該會涉及大量ios所沒有的遊戲拍照-本人日常會去登山拍許多山景 以及花花草草 偶爾拍人像 https://i.imgur.com/8inGuNV.jpg目前i6拍的不過看起來這兩隻拍照功能似乎都不錯 唯一缺在pixel沒有廣角鏡頭日常使用-本人為學生所以日常也就社交軟體上的使用 頂多打筆記 文件使用時間-很長 從早8出門可能中午回來充個電下午到晚上1-2.都還在使用 不介意充電 這兩隻充電似乎都很快 但不想要打個吃雞完電量剩沒多少問題-目前我看來比較比較大需要比較的應該是UI與ram的部分Ui-畢竟google設計上一定比realme好 但realme真的有那麼不好嗎？有不好到影響日常使用嗎？Ram-realme比pixel多一倍出來....不曉得多了一倍使用狀況能不能多好一倍？鏡頭-沒有廣角鏡的pixel真的輸realme很多嗎？畢竟pixel在攝後照片看起來的確是屌打realme 不曉得是否會因為沒有廣角鏡而扣太多分使用時間-因為我這隻i6 撐了2年半 不曉得這兩隻是否能撐到這麼長時間的使用？最後也煩請使用過或對這方面有涉及的各位幫幫小弟一個忙,遊戲真我  拍照pixel  無解。折中改選小米10T？。s21把送的都賣掉應可以接近2萬。要廣角鏡頭可以選pixel 5。Google的UI好用嗎？我自己用沒覺得好用過。拍照google 遊戲選X50 pro 看你比重做取捨 後者充電。爆幹快 10分鐘充30% 如果重度遊戲使用者推薦。建議你還是選最新的pixel，畢竟拍照realme還是有點。距離，而我認為距離不小，但是S765g就是缺點，但是。續航不錯。然後我覺得google的ui真的好用。簡潔又流暢。買pixel不如買mi11。講那麼多還是沒用問機格式。ui 見仁見智，很多人反而覺得原生的非常難用，rea。lme 的使用下來個人是很喜歡很順暢。但拍照非真我。培養重點。你要拍照廣角太重要 真我畫質有限...。UI 真我應該還好 我用過谷歌跟三星 都蠻習慣會怕建。議去專櫃滑滑看 每個人主觀都不同。mill的拍照有比pixel好嗎？pixel拍照是真的很強。學生黨預算有限的話 realme x3 現在價格很甜大概近8。000 s855 玩遊戲肯定夠用 也可以參考看看。zenfone 7？。廣角鏡先決 不用想了。要登山拍大景只有廣角鏡。pixel 4是垃圾，拜託不要，4a還比較好。realme的拍照真的不推...。板上只要接近原生的都會被酸UI爛耶。好奇pixel怎麼不考慮5呢？。可能有耳機孔需求？。沒吧 x50 pro沒有耳機孔 這應該不是他的考量問題,2021/01/19
